avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
364,5.9e-05,5.7e-05,4.6e-05,6e-05,5e-05,5.8e-05,5.2e-05,4.9e-05,6.8e-05,7.6e-05,7.9e-05,8.5e-05,5.9e-05,7.8e-05,6.1e-05,6.6e-05,8.8e-05,7.3e-05,4.6e-05,4.7e-05,3.9e-05,4e-05,7.2e-05,6.4e-05,4.9e-05,4.7e-05,5.9e-05,6.2e-05,5.2e-05,4.8e-05,5.8e-05,8e-05
365,5.3e-05,6e-05,7.8e-05,8.7e-05,0.000104,7.3e-05,8.7e-05,6.9e-05,3.9e-05,5.5e-05,4.3e-05,3.6e-05,6e-05,5e-05,4.7e-05,4.2e-05,6.8e-05,5.2e-05,6.7e-05,7e-05,7e-05,0.00011,5.4e-05,5.2e-05,5e-05,4.8e-05,6.4e-05,6.2e-05,5.2e-05,6.6e-05,8.5e-05,7.3e-05
366,6.8e-05,0.000129,5.7e-05,6.3e-05,5.9e-05,5.7e-05,6e-05,6.2e-05,0.000228,7.2e-05,5.5e-05,4.8e-05,4.5e-05,4.7e-05,7.2e-05,8.6e-05,5.8e-05,6.3e-05,8.8e-05,5.9e-05,6.6e-05,7.1e-05,6.3e-05,6e-05,4.4e-05,7.6e-05,6.7e-05,7.1e-05,4.1e-05,4.8e-05,7.3e-05,7.6e-05
367,6.5e-05,7.4e-05,4.8e-05,5.6e-05,6.7e-05,4.7e-05,0.000131,6.6e-05,4.9e-05,7.9e-05,5.6e-05,6.9e-05,7.7e-05,4.9e-05,7.2e-05,5.9e-05,7.1e-05,6.2e-05,6.5e-05,5.2e-05,4.1e-05,5.4e-05,4.8e-05,6.2e-05,6.5e-05,7.1e-05,8.6e-05,8.1e-05,4.9e-05,6.1e-05,7.4e-05,9.4e-05
368,4.7e-05,6.4e-05,4.4e-05,5.9e-05,6.9e-05,3.7e-05,4.8e-05,7.5e-05,6.1e-05,3.5e-05,6.2e-05,4.1e-05,4e-05,4.6e-05,4.9e-05,4.6e-05,5.3e-05,5.2e-05,6.2e-05,5.3e-05,5.2e-05,5.1e-05,8.6e-05,8.3e-05,6.8e-05,6.9e-05,5.8e-05,0.000739,4.7e-05,5.9e-05,9.7e-05,0.000125
369,5.1e-05,4.4e-05,4.8e-05,4.9e-05,4.6e-05,3.7e-05,5.5e-05,5.3e-05,5.2e-05,9e-05,0.000125,0.000215,6.6e-05,8.3e-05,5.6e-05,4.7e-05,4.4e-05,4.8e-05,4.9e-05,4.1e-05,4.8e-05,5e-05,6e-05,7.3e-05,6.1e-05,4.4e-05,5.2e-05,5e-05,8.9e-05,6.3e-05,8.4e-05,5.5e-05
370,4.4e-05,4.3e-05,5.5e-05,5e-05,3.7e-05,6.1e-05,4.7e-05,5.1e-05,4.9e-05,5e-05,6.7e-05,5.2e-05,4.7e-05,4.3e-05,5.5e-05,5.4e-05,6.4e-05,5.3e-05,7.8e-05,7e-05,4.2e-05,5e-05,4.4e-05,6.1e-05,4.8e-05,5.1e-05,5.6e-05,5.5e-05,4.8e-05,5.8e-05,5.5e-05,0.000101
371,4.7e-05,6.6e-05,8.6e-05,6.7e-05,9.4e-05,9e-05,4.7e-05,4.4e-05,6.5e-05,8e-05,4.3e-05,4.4e-05,4e-05,5.1e-05,6.4e-05,6.4e-05,5.5e-05,4.8e-05,4.6e-05,4.5e-05,8.9e-05,8.1e-05,7.8e-05,6.6e-05,4.9e-05,4.6e-05,6.9e-05,7.7e-05,5e-05,4.7e-05,5.6e-05,0.000104
372,5.7e-05,6.8e-05,4.9e-05,7.2e-05,6.2e-05,9e-05,5.1e-05,7.3e-05,5.2e-05,5.5e-05,5.8e-05,5.6e-05,5.3e-05,5.9e-05,0.000113,8.7e-05,8.8e-05,0.000105,5e-05,8.8e-05,6.8e-05,8e-05,8.4e-05,7.1e-05,0.0001,5.5e-05,5.8e-05,6.9e-05,4.5e-05,5.8e-05,9.8e-05,6.1e-05
373,4.8e-05,5.4e-05,4.5e-05,5.4e-05,3.7e-05,4.8e-05,7.6e-05,5.8e-05,5.7e-05,5.1e-05,6.8e-05,4.1e-05,4.9e-05,5.3e-05,4.6e-05,3.9e-05,5.3e-05,5.5e-05,6.8e-05,5.7e-05,8.5e-05,5e-05,4.7e-05,4.2e-05,0.000116,7.2e-05,6.5e-05,4.5e-05,3.7e-05,4.4e-05,0.000117,0.000232
374,4.6e-05,3.8e-05,3.9e-05,4.2e-05,4.5e-05,3.8e-05,5.4e-05,5.7e-05,4.9e-05,4.5e-05,5.9e-05,5.3e-05,6e-05,7.5e-05,3.8e-05,3.8e-05,8.2e-05,6.6e-05,6.5e-05,5.6e-05,6.7e-05,5.3e-05,9.6e-05,9.2e-05,2.9e-05,4.5e-05,4.6e-05,4.8e-05,7e-05,7.4e-05,7.3e-05,5.7e-05
375,5.8e-05,5.3e-05,6.5e-05,7.9e-05,4.4e-05,4.8e-05,6.1e-05,4.6e-05,5.6e-05,4.4e-05,0.000107,0.000132,4.4e-05,6.9e-05,4.3e-05,4.7e-05,5.5e-05,7.7e-05,5.6e-05,0.00019,4.6e-05,5e-05,3.7e-05,5.4e-05,4.1e-05,5.3e-05,4.1e-05,5.1e-05,4.2e-05,4.6e-05,6.6e-05,7.4e-05
376,4.3e-05,4.3e-05,7.3e-05,4.6e-05,5e-05,5.4e-05,3.7e-05,3.3e-05,7e-05,5.1e-05,7.8e-05,4.3e-05,5.1e-05,5.6e-05,6.7e-05,6.1e-05,6.9e-05,4.8e-05,7.2e-05,5.8e-05,5.9e-05,5.4e-05,4.1e-05,7.1e-05,5.3e-05,4.9e-05,4.9e-05,5.3e-05,7.2e-05,7.3e-05,6e-05,0.000117
377,6.3e-05,5.5e-05,0.000109,4.4e-05,8.2e-05,7.9e-05,4.4e-05,4.2e-05,8.7e-05,5.5e-05,3.9e-05,4.2e-05,4.1e-05,4e-05,5.2e-05,5.3e-05,3.9e-05,4.2e-05,3.9e-05,4.6e-05,0.000102,9.7e-05,4.4e-05,5.3e-05,4.3e-05,6.4e-05,6.3e-05,7.4e-05,4.4e-05,5e-05,6.5e-05,5.8e-05
378,5.6e-05,8.1e-05,8.2e-05,0.000105,5.6e-05,4.7e-05,6e-05,7.6e-05,8e-05,7.6e-05,3.8e-05,4.4e-05,5.1e-05,4.3e-05,6.8e-05,6.3e-05,4.5e-05,4.4e-05,4.2e-05,4.9e-05,0.000154,8.1e-05,6.5e-05,5.2e-05,8.2e-05,0.000103,5e-05,5.3e-05,3.7e-05,4.2e-05,5.7e-05,4.6e-05
379,6e-05,7.7e-05,5.3e-05,6.1e-05,4.9e-05,5.8e-05,6.4e-05,8.9e-05,4.6e-05,4.3e-05,4.3e-05,3.8e-05,5.6e-05,5.1e-05,4.4e-05,4.5e-05,4.4e-05,4.8e-05,6.3e-05,0.00013,3.7e-05,3.8e-05,5.5e-05,5.4e-05,6.8e-05,6.4e-05,3.9e-05,6.7e-05,4.9e-05,5e-05,6.3e-05,7.5e-05
380,5.2e-05,3.6e-05,5.2e-05,3.6e-05,4.3e-05,3.6e-05,3.4e-05,3.5e-05,4.2e-05,4.3e-05,8.3e-05,8.4e-05,4.3e-05,5.8e-05,4.2e-05,4.5e-05,9.2e-05,7.3e-05,6.6e-05,6.8e-05,5.6e-05,5.5e-05,5.3e-05,6.1e-05,5.4e-05,5e-05,4.6e-05,7e-05,6.8e-05,0.000302,6.9e-05,8.2e-05
381,4.9e-05,5.7e-05,0.000103,9.7e-05,4.3e-05,4.4e-05,8.4e-05,4.2e-05,6.9e-05,5.2e-05,4.7e-05,5.4e-05,4.6e-05,5.2e-05,8.9e-05,6.6e-05,6.1e-05,5.7e-05,5.2e-05,5.1e-05,6.4e-05,4.2e-05,3.8e-05,5.6e-05,5.4e-05,7.8e-05,5.4e-05,6.3e-05,5.6e-05,5.5e-05,5.6e-05,4.4e-05
382,4.9e-05,4.7e-05,4.4e-05,8.2e-05,6.9e-05,6.7e-05,4.8e-05,5.1e-05,6.3e-05,4.9e-05,4.8e-05,5e-05,5.2e-05,5.7e-05,5e-05,4.1e-05,4.1e-05,4.4e-05,5.4e-05,6.3e-05,6e-05,4.6e-05,7.2e-05,9.2e-05,4e-05,6e-05,0.00028,0.000111,4.3e-05,4.7e-05,4.9e-05,4.1e-05
383,5.2e-05,4.7e-05,3.9e-05,4.9e-05,6.3e-05,7.7e-05,4.6e-05,3.9e-05,0.000104,9.4e-05,4.8e-05,4.7e-05,0.000166,4.5e-05,6.3e-05,6.6e-05,4.6e-05,5.8e-05,4.4e-05,6.5e-05,7.5e-05,7.3e-05,0.000113,0.00011,7.6e-05,0.000172,6.7e-05,4.9e-05,3.7e-05,5.9e-05,6.7e-05,5.5e-05
384,7.9e-05,6.7e-05,4.3e-05,4.4e-05,4.3e-05,8.3e-05,6.6e-05,6.4e-05,4.7e-05,4.4e-05,4.4e-05,4.6e-05,0.000121,0.000287,0.0001,4.6e-05,4.9e-05,6e-05,0.000166,5.8e-05,5.1e-05,5.7e-05,5.4e-05,4.1e-05,7.2e-05,8e-05,4.5e-05,5.1e-05,5.4e-05,4.8e-05,4.5e-05,5e-05
385,5.2e-05,4e-05,4.9e-05,4.7e-05,4.2e-05,4.6e-05,5.5e-05,6.4e-05,4.4e-05,5.5e-05,5.2e-05,6.6e-05,7.4e-05,9.6e-05,5.3e-05,5.5e-05,5.5e-05,5.4e-05,4.9e-05,5.5e-05,4.5e-05,5e-05,6.3e-05,5.4e-05,3.7e-05,4.7e-05,4.1e-05,5.4e-05,7.9e-05,4.1e-05,8.8e-05,6.1e-05
386,4e-05,4.9e-05,5e-05,5.9e-05,4.9e-05,5.2e-05,6.7e-05,4.3e-05,6e-05,4.6e-05,9.7e-05,8.8e-05,4.7e-05,0.000269,4.5e-05,5.4e-05,7.6e-05,7.7e-05,5.1e-05,5.7e-05,4.3e-05,0.000144,4.9e-05,4.7e-05,4e-05,6e-05,5.4e-05,8.1e-05,7.3e-05,6.9e-05,6e-05,6.7e-05
387,4.5e-05,4e-05,5.2e-05,4.9e-05,4.4e-05,5e-05,4.4e-05,4.8e-05,5.8e-05,0.000107,5.1e-05,4.4e-05,4.4e-05,4.8e-05,0.000105,0.000122,5.3e-05,4.2e-05,4e-05,4.5e-05,5.5e-05,5.1e-05,3.3e-05,4.4e-05,3.5e-05,4.8e-05,5.8e-05,6e-05,5.2e-05,4.4e-05,4.1e-05,4.2e-05
388,4.7e-05,5e-05,3.9e-05,4e-05,6e-05,4e-05,4.2e-05,4.6e-05,9.3e-05,8.1e-05,3.4e-05,3.5e-05,4.2e-05,3.5e-05,3.4e-05,4e-05,8.5e-05,0.000135,0.000108,4.4e-05,5.8e-05,7.4e-05,8e-05,6.4e-05,4.3e-05,4.2e-05,4.8e-05,5.7e-05,4e-05,4.2e-05,4.5e-05,4.1e-05
389,6.2e-05,7.7e-05,4.3e-05,4.8e-05,5.3e-05,5.1e-05,5.9e-05,5.7e-05,7.3e-05,7.5e-05,4.6e-05,5.3e-05,6.3e-05,5.9e-05,4.4e-05,4.8e-05,3.9e-05,4.3e-05,4.2e-05,5.6e-05,7.2e-05,0.000142,3.9e-05,4.5e-05,8.7e-05,0.00011,7.2e-05,5.1e-05,5.2e-05,4.1e-05,5.5e-05,3.7e-05
390,5.4e-05,7.4e-05,4.5e-05,4.5e-05,4.5e-05,5e-05,6.5e-05,5.9e-05,4e-05,6.7e-05,6e-05,7.7e-05,8.1e-05,0.000138,6.1e-05,4.6e-05,4.6e-05,4.7e-05,0.000292,6.3e-05,7.1e-05,5.2e-05,6.1e-05,6.5e-05,4.8e-05,5.1e-05,3.7e-05,4.4e-05,5e-05,5.1e-05,4.8e-05,4.4e-05
391,4.6e-05,3.8e-05,5.4e-05,4.6e-05,3.6e-05,9.5e-05,4.3e-05,4.2e-05,4.8e-05,5.1e-05,0.000104,0.000122,6.1e-05,9.1e-05,8.6e-05,4e-05,5.9e-05,5.7e-05,6.1e-05,6.7e-05,4.7e-05,4.6e-05,5.7e-05,6e-05,3.6e-05,4.7e-05,4.1e-05,5.9e-05,6.9e-05,0.000271,4.9e-05,6.3e-05
392,6.1e-05,4.5e-05,8.2e-05,0.000119,5.1e-05,4e-05,5.1e-05,0.0001,5.8e-05,4.9e-05,5e-05,5.1e-05,6.4e-05,4e-05,5.5e-05,6.1e-05,6.9e-05,7.6e-05,4.7e-05,6.2e-05,4.8e-05,4.2e-05,5.1e-05,4.6e-05,4.6e-05,4.4e-05,6e-05,5.4e-05,0.00023,0.000132,5.6e-05,7e-05
393,5.2e-05,5.6e-05,5.5e-05,4.8e-05,5e-05,6.1e-05,4.2e-05,4.4e-05,5.5e-05,6.7e-05,4.5e-05,5.1e-05,4.4e-05,3.8e-05,8.5e-05,0.000125,4.6e-05,4.6e-05,0.000196,9.3e-05,4.6e-05,4.4e-05,4.8e-05,5.4e-05,3.7e-05,4.6e-05,9.8e-05,9.4e-05,3.8e-05,5.9e-05,3.5e-05,3.8e-05
394,5.6e-05,5.3e-05,4.4e-05,5e-05,0.000167,5.9e-05,3.6e-05,4.3e-05,8.1e-05,8.3e-05,5e-05,4.1e-05,4.5e-05,4.9e-05,5.4e-05,4.1e-05,4.7e-05,4.7e-05,5.3e-05,4.5e-05,4e-05,5e-05,5.4e-05,4.9e-05,5.9e-05,8e-05,4.1e-05,5.2e-05,5e-05,5e-05,5.8e-05,5.6e-05
395,6.1e-05,8.3e-05,5.1e-05,5.5e-05,7.3e-05,5.7e-05,5.9e-05,4.4e-05,4.8e-05,7.2e-05,4.6e-05,5.1e-05,7.4e-05,9e-05,3.9e-05,4.7e-05,7.1e-05,8.5e-05,5.6e-05,3.5e-05,8e-05,8.6e-05,7.4e-05,9.1e-05,7.8e-05,6.9e-05,4.2e-05,5.9e-05,4.4e-05,5.5e-05,5.5e-05,3.7e-05
396,4.7e-05,6.1e-05,4.2e-05,5e-05,4.4e-05,5.6e-05,3.4e-05,5e-05,6.2e-05,6e-05,8.6e-05,9.2e-05,0.000191,9.9e-05,5.2e-05,5.6e-05,4.6e-05,4.6e-05,4.6e-05,7.6e-05,4.9e-05,4.5e-05,4.8e-05,7.1e-05,3.4e-05,5.6e-05,4.5e-05,6.2e-05,3.9e-05,4.6e-05,4.6e-05,4.3e-05
397,5.4e-05,5.1e-05,0.000116,7.2e-05,3.9e-05,4.4e-05,5.5e-05,5.3e-05,4.9e-05,4.9e-05,5.1e-05,7.1e-05,5.9e-05,5.4e-05,4.3e-05,3.6e-05,6.9e-05,8.3e-05,7.4e-05,9.3e-05,4.4e-05,5.7e-05,6.3e-05,3.8e-05,3.9e-05,6.3e-05,4.6e-05,5.1e-05,6.7e-05,6.4e-05,8.3e-05,0.000101
398,4.7e-05,4.6e-05,5.7e-05,6.7e-05,6.6e-05,5.9e-05,4.1e-05,7.2e-05,5e-05,4.6e-05,4.8e-05,4.3e-05,0.000122,4.7e-05,7.1e-05,6.9e-05,5.5e-05,4.1e-05,4.7e-05,5.6e-05,4.7e-05,6.4e-05,8e-05,8.9e-05,5.1e-05,3.9e-05,8.6e-05,9.3e-05,0.000103,0.001137,7e-05,0.000106
399,5.1e-05,4.8e-05,5.2e-05,4e-05,4.5e-05,0.000152,4.9e-05,5.5e-05,4.9e-05,4e-05,5.6e-05,5.6e-05,4.4e-05,4.1e-05,5.5e-05,5.2e-05,4.6e-05,5.8e-05,4.2e-05,5.8e-05,4.6e-05,5.1e-05,6.6e-05,5e-05,6.3e-05,5.4e-05,9e-05,8.9e-05,5.5e-05,6.3e-05,5.1e-05,0.000159
400,6.3e-05,4.1e-05,5.9e-05,5e-05,7.7e-05,7.8e-05,4.4e-05,4.9e-05,6e-05,8.9e-05,5.3e-05,4.2e-05,3.5e-05,4e-05,3.6e-05,6.5e-05,9.3e-05,6.5e-05,4e-05,4.5e-05,6.8e-05,0.000154,5.7e-05,5e-05,9.8e-05,0.000108,4.4e-05,4.7e-05,2.9e-05,4.1e-05,4.5e-05,4.2e-05
401,6.2e-05,6.6e-05,4.9e-05,2.8e-05,4.9e-05,4.4e-05,5.5e-05,6.9e-05,5.7e-05,5e-05,3.9e-05,3.6e-05,8.4e-05,6.1e-05,3.3e-05,3.4e-05,4.6e-05,5.1e-05,5.1e-05,4.4e-05,4.6e-05,6.2e-05,6.2e-05,8.5e-05,4.3e-05,7.6e-05,5.4e-05,4.6e-05,3.4e-05,4.4e-05,4.2e-05,4.2e-05
402,6.9e-05,7.7e-05,9.7e-05,7.2e-05,4.7e-05,4.8e-05,6.6e-05,4.1e-05,6.2e-05,4.3e-05,8e-05,6.9e-05,6.9e-05,7.7e-05,4.8e-05,4.9e-05,5.7e-05,0.000113,6.9e-05,6.5e-05,3.4e-05,0.00016,3.9e-05,3e-05,3.2e-05,3.5e-05,3.9e-05,4.6e-05,3.5e-05,4.2e-05,4.7e-05,3.7e-05
403,4.3e-05,4.6e-05,7.3e-05,8.6e-05,5.6e-05,4.2e-05,4.4e-05,4.5e-05,4.9e-05,7e-05,0.00023,8.7e-05,6.1e-05,7.4e-05,7.9e-05,5.5e-05,4.6e-05,5.3e-05,7.7e-05,5.1e-05,5.4e-05,5.1e-05,4.3e-05,4.7e-05,5.2e-05,6.4e-05,4.7e-05,7.2e-05,6.8e-05,7.5e-05,6e-05,0.000107
404,5.3e-05,4.4e-05,6.2e-05,5e-05,4.7e-05,6.9e-05,5.1e-05,7.4e-05,5.6e-05,4.2e-05,4.7e-05,4.3e-05,5.3e-05,4.5e-05,7.1e-05,6.3e-05,5.3e-05,6.3e-05,7.2e-05,3.8e-05,4.5e-05,5e-05,0.000119,7e-05,5.8e-05,6.5e-05,7.9e-05,0.000106,7e-05,0.000313,8.9e-05,6.1e-05
405,4.7e-05,4.3e-05,4.7e-05,4.3e-05,5.8e-05,5.2e-05,4e-05,5.5e-05,3.4e-05,4.2e-05,3.7e-05,3.7e-05,4.5e-05,5.9e-05,4.1e-05,4.4e-05,4e-05,4.6e-05,4.9e-05,4.1e-05,4.6e-05,4.2e-05,4.7e-05,4.4e-05,6.2e-05,9.1e-05,0.000123,7.5e-05,4.2e-05,0.000118,5.4e-05,3.9e-05
406,3.9e-05,4.5e-05,5e-05,4.4e-05,0.000124,5.3e-05,6.7e-05,0.000101,7.4e-05,0.000345,5.1e-05,5.1e-05,4.6e-05,0.000121,5.8e-05,5.7e-05,3.4e-05,3.8e-05,6.4e-05,5.4e-05,7.7e-05,8.4e-05,7.3e-05,7e-05,8.6e-05,7.5e-05,5e-05,5.7e-05,5.2e-05,5e-05,5e-05,5.5e-05
407,0.000403,8.9e-05,3.9e-05,4.4e-05,5.2e-05,3.2e-05,5.7e-05,5.1e-05,4.2e-05,4.8e-05,4.5e-05,4.5e-05,6.8e-05,7.3e-05,4.1e-05,4.1e-05,6.1e-05,5e-05,6.6e-05,8.1e-05,5.1e-05,0.000151,7.8e-05,5.8e-05,4.2e-05,7.3e-05,4.6e-05,4.1e-05,3.5e-05,4.6e-05,4.1e-05,4.3e-05
408,5.3e-05,8.5e-05,8.8e-05,0.0001,4e-05,4.7e-05,9.4e-05,5.5e-05,4.7e-05,4.8e-05,7.5e-05,8.3e-05,4.1e-05,6e-05,7.2e-05,5.9e-05,5.2e-05,5.2e-05,9e-05,5.2e-05,6.3e-05,9.2e-05,4.1e-05,4e-05,5.3e-05,5.7e-05,5.1e-05,4.4e-05,4.7e-05,4.8e-05,4.2e-05,3.9e-05
409,4.1e-05,4.7e-05,5.7e-05,6e-05,3.8e-05,4.2e-05,4.9e-05,8e-05,4.5e-05,6.5e-05,0.000145,8e-05,4.7e-05,5.6e-05,8.4e-05,6.8e-05,4.8e-05,4.2e-05,4.8e-05,4.5e-05,0.000218,4.6e-05,6.3e-05,7.6e-05,4.9e-05,5.5e-05,5e-05,4.8e-05,0.000125,8.5e-05,0.000129,5.4e-05
410,4.6e-05,4e-05,4.3e-05,4.4e-05,4.7e-05,5.3e-05,5.4e-05,4.7e-05,6.1e-05,6.4e-05,4.4e-05,4.3e-05,4.9e-05,6e-05,5.4e-05,5.5e-05,5.3e-05,3.7e-05,3.4e-05,3.5e-05,3.9e-05,3.9e-05,5.8e-05,6.9e-05,4.5e-05,6.6e-05,8.1e-05,0.000275,8.3e-05,8.7e-05,5.2e-05,5.8e-05
411,4.7e-05,4.6e-05,4e-05,3.5e-05,4.9e-05,4.5e-05,4e-05,4.1e-05,3.8e-05,3.6e-05,4.2e-05,4.4e-05,4.2e-05,4.3e-05,4.4e-05,3.4e-05,3.9e-05,4.6e-05,6.2e-05,3.7e-05,7.5e-05,0.000111,6.5e-05,5.8e-05,8.4e-05,7.5e-05,5.4e-05,4.5e-05,4e-05,4.4e-05,3.7e-05,4.7e-05
412,4.9e-05,5.8e-05,3.9e-05,3.9e-05,6.6e-05,6.8e-05,4.6e-05,6.1e-05,7.1e-05,5.7e-05,4.8e-05,3.9e-05,0.000121,9.2e-05,4.9e-05,4.2e-05,8.9e-05,7.7e-05,3.9e-05,5e-05,3.8e-05,4.9e-05,6.1e-05,6.1e-05,5.5e-05,6.8e-05,4.2e-05,4.4e-05,3.6e-05,5.4e-05,4.1e-05,3.9e-05
413,6.7e-05,8e-05,6.6e-05,7.9e-05,6.2e-05,7.2e-05,5e-05,6.8e-05,4.4e-05,4.7e-05,4.5e-05,4e-05,5.5e-05,5e-05,4.4e-05,4e-05,7.4e-05,5.7e-05,7.6e-05,7e-05,5.7e-05,5e-05,0.000251,5.1e-05,3.9e-05,4.3e-05,4.4e-05,4.4e-05,3.4e-05,4.6e-05,4.3e-05,4e-05
414,5.1e-05,4.9e-05,0.000143,9.1e-05,3.6e-05,4.3e-05,4.9e-05,4.8e-05,4.1e-05,4.1e-05,9.1e-05,9.3e-05,3.9e-05,6.7e-05,0.000699,0.000128,6.1e-05,5.1e-05,5.4e-05,5.5e-05,4.7e-05,4.7e-05,4.1e-05,4.9e-05,4.6e-05,3.9e-05,6.4e-05,6.5e-05,3.6e-05,5.4e-05,5.8e-05,4.3e-05
415,4.5e-05,3.9e-05,5.5e-05,4e-05,4.5e-05,3.5e-05,4.7e-05,5.8e-05,5.3e-05,5.7e-05,7.5e-05,5.3e-05,4.5e-05,4.9e-05,6.3e-05,6.4e-05,4.2e-05,4.5e-05,4.4e-05,4.5e-05,5e-05,8.8e-05,0.000121,6.8e-05,3.4e-05,3.7e-05,6e-05,4.4e-05,8.6e-05,7e-05,6.5e-05,5e-05
416,4.7e-05,4.5e-05,4e-05,3.7e-05,4.2e-05,5.1e-05,4.5e-05,6e-05,4.6e-05,5.5e-05,5.7e-05,3.6e-05,4.8e-05,3.9e-05,4.3e-05,4.5e-05,5.6e-05,5e-05,4.1e-05,3.4e-05,9.2e-05,7.7e-05,4.4e-05,3.1e-05,4.8e-05,8.2e-05,8.1e-05,9.9e-05,6.7e-05,8.5e-05,5.6e-05,5.6e-05
417,4.4e-05,5.4e-05,5e-05,4e-05,4.5e-05,4.7e-05,7.3e-05,6e-05,5.9e-05,4.5e-05,3.8e-05,4.4e-05,5.8e-05,3.9e-05,4.7e-05,4.1e-05,7.6e-05,5.4e-05,4e-05,5.1e-05,6.2e-05,5.6e-05,5.5e-05,6.7e-05,5.6e-05,6e-05,5.2e-05,5.2e-05,4.7e-05,5.8e-05,4.3e-05,5e-05
418,4.5e-05,4.3e-05,4.6e-05,4.8e-05,7.3e-05,0.000109,3.7e-05,4.2e-05,7.7e-05,6.8e-05,5.9e-05,9.1e-05,8.1e-05,8.1e-05,6.5e-05,9.9e-05,5.7e-05,6.5e-05,0.000102,9.9e-05,6.1e-05,4.7e-05,4.6e-05,3.8e-05,4.2e-05,4.9e-05,4.6e-05,4.9e-05,4.8e-05,3.9e-05,4.3e-05,4.8e-05
419,6.3e-05,8e-05,9.1e-05,8.8e-05,9.1e-05,6.7e-05,5.1e-05,5.3e-05,5.9e-05,6.3e-05,5.8e-05,3.7e-05,4.5e-05,5.1e-05,4.8e-05,7.4e-05,8.4e-05,6.1e-05,5.2e-05,5.7e-05,0.00011,4.8e-05,0.000103,5.1e-05,3.8e-05,4.4e-05,4.7e-05,5.2e-05,4.7e-05,4.5e-05,5.4e-05,4.9e-05
420,7.6e-05,9.7e-05,5.3e-05,6.8e-05,5.3e-05,4.9e-05,6.5e-05,6.4e-05,4.4e-05,5.7e-05,7.7e-05,9.3e-05,4.8e-05,0.000229,7.5e-05,6.9e-05,4.5e-05,0.000146,4.8e-05,4.1e-05,8e-05,5.1e-05,7.7e-05,6.1e-05,3.4e-05,4.3e-05,3e-05,3.4e-05,3.6e-05,3.5e-05,3.3e-05,4.6e-05
421,4e-05,5.1e-05,6.5e-05,3.5e-05,5.2e-05,4.3e-05,4.6e-05,5.7e-05,5.1e-05,4.5e-05,4.8e-05,4.5e-05,8.6e-05,0.000107,5.3e-05,6.1e-05,0.000319,5e-05,5.1e-05,6.5e-05,5.9e-05,6.5e-05,4.1e-05,0.000113,3.2e-05,4.3e-05,5.3e-05,4.4e-05,0.000111,8.9e-05,8.7e-05,8.7e-05
422,4.3e-05,3.8e-05,0.000496,4.2e-05,4.2e-05,3.5e-05,5.7e-05,4.7e-05,3.5e-05,4.7e-05,3.8e-05,3.7e-05,4e-05,3.9e-05,3.6e-05,4.6e-05,3.4e-05,4.5e-05,4.1e-05,5.7e-05,0.000315,7.5e-05,7.6e-05,0.00011,0.000125,8.3e-05,0.000115,0.000221,5.8e-05,7.3e-05,5.3e-05,5.3e-05
423,3.4e-05,3.9e-05,4.1e-05,4.6e-05,4.5e-05,3.9e-05,3.9e-05,4.5e-05,3.7e-05,4.8e-05,5.4e-05,6e-05,5.7e-05,0.00011,4.5e-05,5.2e-05,6.6e-05,6.2e-05,6.3e-05,6.3e-05,3.6e-05,4.4e-05,0.000472,4.8e-05,5.7e-05,6.4e-05,7.4e-05,7.8e-05,7.3e-05,4.7e-05,5.2e-05,5.4e-05
424,6.7e-05,6.1e-05,6.8e-05,5.2e-05,8.2e-05,8.7e-05,5e-05,5.7e-05,0.000115,8.4e-05,5.7e-05,4.1e-05,0.000114,7.2e-05,4.4e-05,3.7e-05,6.5e-05,8e-05,7.9e-05,6.8e-05,4.8e-05,5.4e-05,6.4e-05,3.5e-05,4.6e-05,4.3e-05,3.9e-05,6.2e-05,4.4e-05,5.7e-05,6.7e-05,4.7e-05
