avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
299,4.7e-05,4.3e-05,4.4e-05,3.7e-05,4.1e-05,4.2e-05,9.1e-05,6.6e-05,3.7e-05,4.1e-05,4.1e-05,5.5e-05,3.9e-05,3.7e-05,7.2e-05,6.4e-05,3.7e-05,0.000152,3.6e-05,9.7e-05,4.7e-05,4.4e-05,5.9e-05,4.6e-05,4.2e-05,4.1e-05,3.6e-05,3.7e-05,4.6e-05,3.8e-05,6e-05,6.1e-05
300,5.3e-05,4.6e-05,4.2e-05,5.2e-05,4.5e-05,5.8e-05,5.2e-05,3.4e-05,3.5e-05,4.2e-05,4e-05,5.2e-05,0.000121,3.2e-05,5.9e-05,6.8e-05,8e-05,7.4e-05,0.000124,0.000117,0.000101,8e-05,4.6e-05,6.1e-05,4.7e-05,4.5e-05,3.5e-05,4.4e-05,4.2e-05,4.9e-05,0.000131,8.9e-05
301,5e-05,6.2e-05,5e-05,0.000129,7.8e-05,9.9e-05,5.2e-05,5.4e-05,8.2e-05,9e-05,4.6e-05,7.9e-05,3.9e-05,4.8e-05,5e-05,4.3e-05,6.1e-05,5.4e-05,5.3e-05,7.1e-05,5.2e-05,3.8e-05,5.2e-05,3.6e-05,5.7e-05,5e-05,3.6e-05,4.5e-05,5.3e-05,4e-05,7e-05,7.1e-05
302,5.2e-05,0.000117,9.6e-05,6.6e-05,0.0001,6.3e-05,6.5e-05,6.1e-05,8.6e-05,9e-05,5.1e-05,5.3e-05,4.4e-05,6.8e-05,5e-05,5.5e-05,5.6e-05,4.9e-05,5.3e-05,3.8e-05,4.7e-05,4.5e-05,5e-05,5.1e-05,4.8e-05,7.6e-05,4.2e-05,5.6e-05,0.000155,4.9e-05,4.8e-05,5.5e-05
303,6e-05,9.3e-05,0.00046,6.2e-05,5.4e-05,8.1e-05,5.2e-05,8e-05,5.8e-05,4.9e-05,0.000113,0.000133,0.000112,0.000153,5e-05,5.2e-05,5e-05,4e-05,3.7e-05,4.4e-05,4.2e-05,3.9e-05,3.8e-05,4e-05,4.5e-05,5.3e-05,7.5e-05,0.000126,0.000119,9.3e-05,5.2e-05,5e-05
304,4.3e-05,6.5e-05,6.6e-05,0.000102,5.6e-05,4.3e-05,6.4e-05,5.1e-05,3.7e-05,5e-05,4.1e-05,4.4e-05,3.8e-05,4.6e-05,3.9e-05,3.7e-05,4.9e-05,4.2e-05,5.5e-05,4e-05,5.6e-05,5e-05,4.8e-05,5.7e-05,5.2e-05,5.5e-05,4.8e-05,6.4e-05,5.2e-05,4.5e-05,0.000102,4.9e-05
305,6.2e-05,5.2e-05,4.3e-05,4.8e-05,5.3e-05,4.5e-05,5.2e-05,3.7e-05,4.4e-05,4e-05,6.1e-05,4.8e-05,3.8e-05,4.6e-05,8.8e-05,5.5e-05,5.1e-05,4e-05,3.2e-05,5.3e-05,0.000111,8.9e-05,5.5e-05,5.2e-05,5.9e-05,6.1e-05,6e-05,3.9e-05,5.4e-05,5.3e-05,5.2e-05,4.5e-05
306,7.8e-05,7.5e-05,4.4e-05,4.3e-05,6.2e-05,5e-05,4.9e-05,5.8e-05,5.2e-05,4.2e-05,5.1e-05,5e-05,5.6e-05,3.9e-05,8.6e-05,7.9e-05,6.1e-05,7.3e-05,6.7e-05,8e-05,5.9e-05,6.3e-05,8.3e-05,5.8e-05,3.7e-05,3.6e-05,3.7e-05,5.5e-05,4.5e-05,4.2e-05,5.6e-05,7e-05
307,7.8e-05,6.2e-05,6.8e-05,5.5e-05,7.2e-05,7.2e-05,6.3e-05,5e-05,0.000108,0.000104,5.7e-05,5.5e-05,4.9e-05,4.4e-05,6.2e-05,4.9e-05,5.2e-05,4.4e-05,7e-05,7.2e-05,4.6e-05,4.4e-05,5e-05,4.9e-05,5.2e-05,5.3e-05,5.6e-05,4.8e-05,6.2e-05,4.8e-05,5.1e-05,6.3e-05
308,3.7e-05,5e-05,4.7e-05,5e-05,5.5e-05,5.2e-05,6.9e-05,6.5e-05,6.9e-05,8.2e-05,5.3e-05,6.2e-05,0.00012,7.3e-05,6e-05,4.8e-05,5.6e-05,5e-05,5.3e-05,4.9e-05,4.8e-05,5.2e-05,4.1e-05,5.2e-05,4.5e-05,4.4e-05,3.5e-05,5.9e-05,5.4e-05,4.8e-05,6.5e-05,4.8e-05
309,4.5e-05,6.6e-05,7.1e-05,6.2e-05,4.6e-05,7.9e-05,5.3e-05,4.8e-05,4.5e-05,4e-05,5.6e-05,5.1e-05,5.9e-05,5.5e-05,3.8e-05,4.4e-05,4.4e-05,5.2e-05,6.3e-05,4.2e-05,5e-05,6.4e-05,3.8e-05,4.5e-05,4.2e-05,5.3e-05,4.9e-05,6.4e-05,8.9e-05,7.1e-05,4.1e-05,4.6e-05
310,4.7e-05,5.1e-05,4.8e-05,4.7e-05,5.4e-05,4.9e-05,4e-05,4.2e-05,4.8e-05,4.3e-05,5e-05,4.6e-05,4.7e-05,4.2e-05,7.4e-05,7.5e-05,4.2e-05,4.4e-05,5.5e-05,3.8e-05,7.7e-05,6.7e-05,0.000369,4.4e-05,8.6e-05,8.4e-05,6.9e-05,7e-05,4.2e-05,5.2e-05,4.4e-05,6.7e-05
311,5.2e-05,4.4e-05,5.8e-05,4.7e-05,4.4e-05,3.6e-05,5.7e-05,4.3e-05,2.9e-05,4.2e-05,4.8e-05,6.6e-05,4.4e-05,3.3e-05,8.2e-05,8.5e-05,5.8e-05,3.8e-05,5.9e-05,0.00012,6.7e-05,7e-05,9.1e-05,0.000156,3.8e-05,4.3e-05,5.2e-05,4.6e-05,4.1e-05,4.8e-05,5.1e-05,4.4e-05
312,7.3e-05,0.0001,4.1e-05,4.1e-05,6e-05,5e-05,4.1e-05,5.5e-05,5e-05,4.9e-05,5.1e-05,4.2e-05,3.7e-05,3.9e-05,4e-05,4.4e-05,9.1e-05,7e-05,7.9e-05,9.9e-05,3.5e-05,5.4e-05,8e-05,4.6e-05,4.5e-05,4e-05,4.9e-05,5.1e-05,4.5e-05,3.3e-05,9.6e-05,7.6e-05
313,4.8e-05,6e-05,0.000215,5.1e-05,9.4e-05,7.9e-05,4.7e-05,4.6e-05,5.4e-05,4.8e-05,4.7e-05,4.7e-05,4.1e-05,5.8e-05,5.2e-05,5.1e-05,5.7e-05,5e-05,4.5e-05,4.9e-05,5.9e-05,6.1e-05,5e-05,5.3e-05,6.9e-05,5.1e-05,4.2e-05,8.6e-05,4.8e-05,3.7e-05,0.000129,0.00012
314,5.1e-05,5.3e-05,5.8e-05,4.7e-05,4.4e-05,3.3e-05,6.9e-05,7.7e-05,6.6e-05,5.8e-05,0.001185,0.000519,0.000119,0.000244,5.4e-05,3.9e-05,4.4e-05,3.9e-05,4.2e-05,8.1e-05,0.000104,5.3e-05,6.5e-05,4.5e-05,4.2e-05,5.4e-05,4e-05,5e-05,4.9e-05,4.3e-05,5e-05,5e-05
315,4.3e-05,5.4e-05,0.000282,8.3e-05,4.5e-05,4.3e-05,5.8e-05,5.4e-05,4.6e-05,4.3e-05,3.9e-05,5.2e-05,5e-05,3.8e-05,4.6e-05,6.6e-05,4.6e-05,4.1e-05,4.6e-05,4.3e-05,4e-05,6.3e-05,4.8e-05,4.1e-05,8.8e-05,8.6e-05,5.7e-05,5.4e-05,7.1e-05,0.000101,6.6e-05,8.3e-05
316,4.2e-05,4e-05,4e-05,4e-05,5e-05,4e-05,3.9e-05,4.1e-05,7.7e-05,7.6e-05,3.9e-05,4.3e-05,4.2e-05,5e-05,5.9e-05,5.1e-05,5.3e-05,4.7e-05,4.4e-05,4.5e-05,5.3e-05,6.4e-05,4.6e-05,4.5e-05,4.8e-05,5.2e-05,5.3e-05,6e-05,3.6e-05,3.6e-05,4.2e-05,4.4e-05
317,5.5e-05,6.4e-05,6.3e-05,5.2e-05,4e-05,4.9e-05,4.7e-05,4.5e-05,7.7e-05,5.2e-05,4.4e-05,0.00019,5.2e-05,6.3e-05,0.000119,0.000108,4e-05,3.9e-05,3.9e-05,0.000149,5.5e-05,4.5e-05,0.000222,6.1e-05,5.1e-05,5e-05,5.1e-05,6.4e-05,4.9e-05,5.3e-05,5.2e-05,5e-05
318,5.9e-05,0.000123,5e-05,5.2e-05,5.7e-05,0.000121,4.1e-05,4.1e-05,5.6e-05,4.3e-05,4.2e-05,4.3e-05,6.2e-05,4.5e-05,4.1e-05,4.3e-05,7.9e-05,7.9e-05,6.7e-05,7.3e-05,7.5e-05,5.4e-05,5.4e-05,6.9e-05,4.4e-05,8.6e-05,3.7e-05,4.2e-05,6.9e-05,4.1e-05,7e-05,9.4e-05
319,4e-05,8.4e-05,4.1e-05,3.8e-05,7.5e-05,5.7e-05,6.8e-05,7.4e-05,6.9e-05,0.000106,4.4e-05,3.9e-05,4.4e-05,4.6e-05,4.4e-05,4.1e-05,7.2e-05,6.8e-05,5.5e-05,5.2e-05,4.9e-05,4.5e-05,5e-05,5.7e-05,4.7e-05,6.8e-05,4.5e-05,4.3e-05,5.5e-05,4.6e-05,7.7e-05,7.2e-05
320,4.1e-05,4.3e-05,4.3e-05,5.3e-05,0.00014,4.2e-05,5.8e-05,6.7e-05,6.3e-05,5.2e-05,5.4e-05,7.6e-05,4.2e-05,4.7e-05,3.9e-05,5.2e-05,4.9e-05,4.2e-05,4.5e-05,4.7e-05,4.8e-05,4.1e-05,4.1e-05,3.5e-05,5.3e-05,5.3e-05,4e-05,3.9e-05,6.9e-05,7.5e-05,4.2e-05,6.4e-05
321,4.8e-05,4.6e-05,5.7e-05,5.2e-05,4.6e-05,5e-05,3.8e-05,5.3e-05,4e-05,6.8e-05,6e-05,6.5e-05,4.6e-05,4.8e-05,5.1e-05,5.5e-05,3.3e-05,3.9e-05,7.1e-05,3.8e-05,5.2e-05,5.6e-05,4.3e-05,3.5e-05,0.000164,7.2e-05,6.8e-05,7.2e-05,5e-05,7.2e-05,4.8e-05,4.4e-05
322,4.9e-05,8e-05,4.2e-05,3.8e-05,3.6e-05,3.4e-05,4.1e-05,4.9e-05,4.3e-05,5.1e-05,5.6e-05,3.4e-05,4.5e-05,4.2e-05,5.4e-05,5.1e-05,4e-05,4.6e-05,6.5e-05,5.4e-05,7.5e-05,6.4e-05,4.9e-05,4.5e-05,4.1e-05,3.7e-05,7.7e-05,9e-05,5.1e-05,4.2e-05,6.1e-05,4.4e-05
323,7.1e-05,5.4e-05,4.1e-05,3.7e-05,5.6e-05,4.1e-05,5.1e-05,3.2e-05,4.4e-05,4.1e-05,4.6e-05,4.4e-05,5.3e-05,6.1e-05,0.000107,5.1e-05,0.000147,5e-05,4e-05,4.5e-05,3.9e-05,3.8e-05,5.9e-05,8.8e-05,3.6e-05,4.3e-05,3.8e-05,4.3e-05,3.9e-05,3.8e-05,4.5e-05,4.4e-05
324,5e-05,5.5e-05,5.2e-05,5.5e-05,5.6e-05,7.6e-05,4.6e-05,8.1e-05,4.7e-05,4.8e-05,4.6e-05,3.8e-05,4.4e-05,3.7e-05,5e-05,5e-05,9.5e-05,7.8e-05,0.000151,8.9e-05,5.9e-05,0.000137,7.3e-05,8.2e-05,4.1e-05,5.1e-05,5.1e-05,6.1e-05,5.7e-05,6.1e-05,7.8e-05,5.9e-05
325,5.1e-05,5.7e-05,4.3e-05,5.4e-05,8.9e-05,8.9e-05,8.5e-05,7e-05,5.6e-05,5.8e-05,4.5e-05,0.000234,6.2e-05,7.8e-05,3.8e-05,0.000313,4e-05,4.4e-05,6.1e-05,5.7e-05,4.9e-05,5.1e-05,6.2e-05,6.9e-05,6.4e-05,7.2e-05,4.5e-05,0.000277,5.5e-05,4.5e-05,5.6e-05,5.7e-05
326,4.1e-05,3.9e-05,6.3e-05,6.6e-05,8.9e-05,4.6e-05,3.9e-05,5.8e-05,5.3e-05,6e-05,8.1e-05,0.000116,5e-05,5.3e-05,5.3e-05,4.4e-05,3.9e-05,4.6e-05,4.6e-05,4.5e-05,3.8e-05,4.9e-05,4.4e-05,4.4e-05,4e-05,4.9e-05,4.3e-05,3.6e-05,5.3e-05,5.5e-05,4e-05,4.8e-05
327,5.1e-05,5.3e-05,5.9e-05,7.7e-05,5.4e-05,6e-05,5.5e-05,4.7e-05,4.9e-05,4e-05,6.6e-05,6.1e-05,4.8e-05,4.1e-05,4.8e-05,4.7e-05,3.9e-05,3.9e-05,4.1e-05,3.7e-05,4.9e-05,5.2e-05,3.3e-05,3.8e-05,5.6e-05,0.000715,7.8e-05,9e-05,5.7e-05,4.2e-05,4.5e-05,9.1e-05
328,6.2e-05,4.2e-05,5.7e-05,4.2e-05,6.3e-05,4.8e-05,3.8e-05,5.7e-05,4e-05,5e-05,3.7e-05,4.3e-05,5.1e-05,4.3e-05,7.5e-05,9.9e-05,4.6e-05,4.6e-05,4.8e-05,4.8e-05,5.2e-05,5.6e-05,3.8e-05,5.8e-05,4.9e-05,7.6e-05,6.9e-05,5.5e-05,5.2e-05,4.3e-05,4.4e-05,3.9e-05
329,9.1e-05,0.0001,7.6e-05,6.6e-05,5e-05,5.5e-05,4e-05,4.9e-05,4.4e-05,3.9e-05,5e-05,3.8e-05,4.3e-05,5.6e-05,6.1e-05,5.2e-05,8.2e-05,8.4e-05,5.2e-05,4.9e-05,4.9e-05,5e-05,0.000102,8.2e-05,4.5e-05,4.5e-05,5e-05,4.5e-05,4.4e-05,5e-05,4.5e-05,5.4e-05
330,5.4e-05,5.6e-05,6.2e-05,4.7e-05,8.6e-05,9.8e-05,8.9e-05,8.1e-05,5.8e-05,0.000437,4.8e-05,4.2e-05,0.000221,5.3e-05,0.000111,4e-05,8.2e-05,6.6e-05,8.9e-05,9.4e-05,5.4e-05,5.1e-05,6.5e-05,0.000129,5.3e-05,0.000102,4.5e-05,3.6e-05,7.5e-05,4.9e-05,8.7e-05,7e-05
331,3.7e-05,6.2e-05,3e-05,3.1e-05,7.3e-05,0.000128,6.4e-05,4.6e-05,5.3e-05,4.4e-05,3.8e-05,4.4e-05,6.1e-05,4.8e-05,4.2e-05,4.1e-05,0.000108,5.8e-05,6.4e-05,7.7e-05,5.6e-05,4.5e-05,5.2e-05,7.2e-05,0.000128,9.4e-05,3.8e-05,4.6e-05,7.5e-05,6e-05,5.5e-05,5.5e-05
332,0.000104,5.1e-05,7.6e-05,0.000151,5.6e-05,0.000251,7.8e-05,5.5e-05,0.000109,0.000102,0.000119,0.000149,5.3e-05,6.2e-05,5.6e-05,5.1e-05,3e-05,3.7e-05,4.7e-05,4.8e-05,4e-05,4.9e-05,3.8e-05,3.6e-05,4.1e-05,4.4e-05,4.4e-05,4.1e-05,4.7e-05,5.8e-05,4.4e-05,5.6e-05
333,6e-05,4.4e-05,4.1e-05,4.8e-05,4.6e-05,4.9e-05,4.6e-05,4.6e-05,3.9e-05,7.8e-05,4.4e-05,4.5e-05,5.5e-05,4.7e-05,6e-05,0.000126,4.7e-05,5.2e-05,4.7e-05,4.1e-05,4.3e-05,3.9e-05,4.2e-05,3e-05,4.1e-05,5.1e-05,0.000157,8.9e-05,4.2e-05,4.5e-05,5.1e-05,3.4e-05
334,7.1e-05,6.9e-05,4.2e-05,5e-05,6.6e-05,4.6e-05,4.4e-05,4.9e-05,3.9e-05,5e-05,4.4e-05,5.7e-05,6.1e-05,9.2e-05,5.1e-05,5.3e-05,4e-05,4.6e-05,4.4e-05,4.2e-05,4.3e-05,3.6e-05,4.8e-05,4.1e-05,3.8e-05,5e-05,6.6e-05,7.8e-05,4.9e-05,4.4e-05,6.6e-05,5e-05
335,6.4e-05,0.000142,5.5e-05,6.6e-05,5.7e-05,5.2e-05,7.7e-05,7.5e-05,6e-05,4e-05,6.2e-05,4.3e-05,6.4e-05,6.3e-05,5.8e-05,4.9e-05,0.000106,6.2e-05,5.9e-05,4.8e-05,6.3e-05,4.7e-05,8.6e-05,7.4e-05,4.1e-05,5.1e-05,3.8e-05,5.2e-05,3.9e-05,4.9e-05,5.7e-05,4.4e-05
336,4.4e-05,5.3e-05,4.7e-05,4.4e-05,5.1e-05,5.1e-05,9.3e-05,7.5e-05,4.6e-05,4.3e-05,4.9e-05,4e-05,6e-05,8.1e-05,4.1e-05,4.1e-05,7.9e-05,7.3e-05,9.7e-05,0.000113,6.4e-05,0.000187,8.2e-05,8.4e-05,0.000102,7.2e-05,3.5e-05,4.2e-05,8.5e-05,0.000622,7.2e-05,6.8e-05
337,3.6e-05,4.5e-05,4.1e-05,3.6e-05,4.9e-05,4.4e-05,5.2e-05,6.7e-05,6.2e-05,4.7e-05,7.7e-05,7.5e-05,3.9e-05,4.9e-05,7.5e-05,4.1e-05,5.2e-05,3.8e-05,4.6e-05,4.7e-05,5.7e-05,7.2e-05,4.5e-05,5.2e-05,0.00011,6.1e-05,5.5e-05,6.1e-05,4.4e-05,5e-05,6.8e-05,8.3e-05
338,7.2e-05,6e-05,8.7e-05,5.9e-05,4e-05,4.3e-05,4.6e-05,0.000101,5.2e-05,6.7e-05,4.5e-05,5.3e-05,4.9e-05,5.2e-05,3.9e-05,4.7e-05,3.6e-05,4.6e-05,4.3e-05,3e-05,7.6e-05,5e-05,4.3e-05,3.7e-05,6.3e-05,4.6e-05,6.3e-05,6.9e-05,5.9e-05,6.1e-05,7.3e-05,8.2e-05
339,4.7e-05,5.5e-05,4.8e-05,9.5e-05,5.1e-05,4.4e-05,4.6e-05,6.4e-05,4.8e-05,9.4e-05,4.8e-05,3.4e-05,5.2e-05,5.4e-05,0.000114,7.5e-05,4.7e-05,3.3e-05,4.1e-05,4.9e-05,5.5e-05,5.4e-05,4.4e-05,4.8e-05,4.9e-05,6.6e-05,4.7e-05,4.9e-05,4.9e-05,6.3e-05,5.8e-05,0.000103
340,7.9e-05,6.7e-05,4.8e-05,4.1e-05,4.2e-05,4.4e-05,6e-05,4.7e-05,3.8e-05,4.3e-05,6.1e-05,6.6e-05,4.7e-05,5.8e-05,7.3e-05,0.000106,4.7e-05,4.4e-05,4.8e-05,6e-05,4.4e-05,0.000153,0.000105,0.000163,3.7e-05,4.3e-05,5.7e-05,4.9e-05,5.8e-05,3.7e-05,5e-05,6.8e-05
341,5.7e-05,4.1e-05,8.5e-05,6e-05,5.4e-05,6e-05,7e-05,8.2e-05,4.9e-05,4.9e-05,4.3e-05,5.9e-05,6.5e-05,5.6e-05,6.6e-05,4.4e-05,6.8e-05,4e-05,7e-05,6.2e-05,4.2e-05,4.9e-05,7.7e-05,6.4e-05,0.000104,6.2e-05,4.6e-05,5.8e-05,6.5e-05,0.000413,7.5e-05,4.7e-05
342,5.5e-05,5.6e-05,5.5e-05,5.6e-05,0.000117,6.2e-05,7.3e-05,8.6e-05,5.4e-05,4.3e-05,0.000116,8e-05,5.3e-05,7.1e-05,6.7e-05,5.7e-05,8e-05,7.5e-05,9.8e-05,5.4e-05,7.3e-05,8.9e-05,5.1e-05,0.000113,4.8e-05,7.9e-05,4.4e-05,4.9e-05,7.1e-05,8.7e-05,4.9e-05,5.6e-05
343,4.3e-05,5.3e-05,5.2e-05,6.4e-05,4.9e-05,6.1e-05,5.4e-05,5.5e-05,9.7e-05,8.8e-05,6.5e-05,7.1e-05,7.2e-05,7.2e-05,5.9e-05,7.5e-05,7.1e-05,6.5e-05,5.4e-05,4.5e-05,6.5e-05,5.7e-05,5.4e-05,6.5e-05,5.2e-05,8.9e-05,5.1e-05,5.2e-05,5e-05,4.6e-05,8.1e-05,0.000118
344,9.7e-05,5.9e-05,0.000164,8.8e-05,5.8e-05,5e-05,6.9e-05,7.5e-05,5.4e-05,6.2e-05,5.4e-05,4.9e-05,4.8e-05,7.4e-05,6e-05,7.1e-05,4.8e-05,3.6e-05,4.2e-05,3.7e-05,3.7e-05,3.7e-05,5.5e-05,0.00011,4.5e-05,7.1e-05,4.7e-05,6.2e-05,6.3e-05,5.6e-05,6.3e-05,0.000105
345,4.9e-05,4.8e-05,6.1e-05,5.4e-05,4.8e-05,7.7e-05,5.6e-05,8.3e-05,4.3e-05,5.8e-05,4.5e-05,5e-05,5e-05,5.2e-05,7.8e-05,4.9e-05,4.5e-05,6.7e-05,5.6e-05,7.4e-05,9.9e-05,5e-05,5.3e-05,6.2e-05,4e-05,7.6e-05,4.9e-05,8.7e-05,5.2e-05,5.7e-05,5.1e-05,6.5e-05
346,5.8e-05,4.1e-05,5.6e-05,4.5e-05,3.2e-05,4.2e-05,8.3e-05,6.7e-05,3.8e-05,3.4e-05,5.9e-05,6.6e-05,4.7e-05,5.3e-05,5.3e-05,5.2e-05,6.7e-05,5.2e-05,5e-05,4.4e-05,6.7e-05,9.7e-05,0.000117,6.6e-05,3.6e-05,0.000149,4e-05,5.8e-05,4.1e-05,5.5e-05,0.0001,8.3e-05
347,6e-05,7.1e-05,4.8e-05,6e-05,4.8e-05,5e-05,5.1e-05,4.9e-05,4.2e-05,4.1e-05,6.2e-05,0.000161,6.5e-05,8e-05,5.9e-05,5e-05,7.1e-05,6.8e-05,2.8e-05,4.5e-05,4.9e-05,4e-05,4.8e-05,5.9e-05,0.000141,0.000157,6.3e-05,7.3e-05,0.000106,7.5e-05,5.3e-05,6.3e-05
348,5.5e-05,6e-05,7.2e-05,6.4e-05,7.9e-05,5.9e-05,5.5e-05,0.000101,7.1e-05,7.6e-05,0.000142,7.9e-05,7e-05,4.4e-05,4.9e-05,7.6e-05,5.5e-05,6.3e-05,0.00013,6.9e-05,4.3e-05,6.1e-05,4.7e-05,4.8e-05,5e-05,6.3e-05,8.5e-05,6.2e-05,5.8e-05,6.5e-05,0.000102,8.5e-05
349,0.0001,9.5e-05,7.9e-05,0.000158,8.4e-05,6.3e-05,6.2e-05,7.4e-05,6.2e-05,6.4e-05,3.8e-05,5.8e-05,6.4e-05,6.7e-05,5.4e-05,5.9e-05,7.5e-05,6.8e-05,5.3e-05,6e-05,5.5e-05,6.5e-05,4.4e-05,6.1e-05,5.6e-05,5.1e-05,6.1e-05,0.000173,5.6e-05,4.5e-05,7.9e-05,7.4e-05
350,7.2e-05,8e-05,6.7e-05,6.1e-05,5e-05,5.5e-05,5.1e-05,6.1e-05,3.9e-05,4.3e-05,4.2e-05,5.3e-05,4.4e-05,7.4e-05,0.000105,5.6e-05,4.7e-05,6.1e-05,4.3e-05,5.6e-05,4.2e-05,7.5e-05,5.4e-05,4.9e-05,4.1e-05,4.7e-05,9.2e-05,7.3e-05,3.7e-05,4.6e-05,4.6e-05,5.5e-05
351,5.6e-05,4.7e-05,4.6e-05,5.4e-05,4.9e-05,5.5e-05,5.6e-05,0.000455,0.000184,5.5e-05,4.6e-05,5.3e-05,5.8e-05,7.8e-05,5.7e-05,6.5e-05,4.7e-05,6.6e-05,6.4e-05,0.0002,3.7e-05,4.3e-05,4.7e-05,6.6e-05,4.7e-05,6.5e-05,5.6e-05,7.3e-05,4.5e-05,5.1e-05,8.9e-05,5.9e-05
352,5.9e-05,5.5e-05,6.2e-05,6.1e-05,6.5e-05,8.1e-05,7.2e-05,0.000102,4.5e-05,4.3e-05,5.2e-05,5.1e-05,6.7e-05,6.5e-05,5.1e-05,4.8e-05,6.2e-05,5.1e-05,7.4e-05,6.4e-05,4.7e-05,6.8e-05,0.000102,0.000119,5.1e-05,6e-05,4.3e-05,6.4e-05,5.7e-05,0.000105,5.7e-05,6.6e-05
353,4.9e-05,4.7e-05,4.8e-05,4.2e-05,5.4e-05,4.2e-05,9.9e-05,6.1e-05,4.8e-05,4.9e-05,7.2e-05,7.4e-05,6.6e-05,0.000149,0.000102,5.9e-05,5.5e-05,5.5e-05,9.6e-05,6.4e-05,5.7e-05,4.3e-05,6.1e-05,8.9e-05,5.3e-05,4.9e-05,6.2e-05,7.6e-05,6.1e-05,6.6e-05,0.000101,5.8e-05
354,7.5e-05,7.3e-05,8.2e-05,4.7e-05,6.1e-05,6.1e-05,6.2e-05,5.1e-05,7.9e-05,5.8e-05,4.4e-05,5.2e-05,5.7e-05,5.3e-05,4.4e-05,5.4e-05,5.2e-05,5.4e-05,8e-05,4.9e-05,5.4e-05,8e-05,4.2e-05,5.3e-05,5.3e-05,4.7e-05,6.2e-05,4.7e-05,4.4e-05,3.5e-05,9.3e-05,8.5e-05
355,0.000102,0.000104,7e-05,7.6e-05,5.5e-05,5.8e-05,5e-05,4.6e-05,9e-05,7.7e-05,4.7e-05,5.7e-05,3.8e-05,5.7e-05,5.4e-05,5.8e-05,5.4e-05,5e-05,6.5e-05,5.1e-05,6.8e-05,6.6e-05,5.9e-05,6.4e-05,6.2e-05,5.8e-05,6.6e-05,5.7e-05,5.3e-05,6.1e-05,6.6e-05,7.1e-05
356,5e-05,9.7e-05,6e-05,5.5e-05,4.8e-05,5.5e-05,5.5e-05,5.6e-05,4.8e-05,3.5e-05,4.1e-05,4.7e-05,6e-05,9.1e-05,5.8e-05,5.5e-05,4.9e-05,5.1e-05,5.5e-05,4.6e-05,5.6e-05,5.6e-05,5e-05,5.7e-05,8.9e-05,4.1e-05,5.7e-05,7.4e-05,7.4e-05,5.9e-05,6.4e-05,6.9e-05
357,7.3e-05,6.2e-05,6.3e-05,5.4e-05,4.7e-05,4.9e-05,6.9e-05,6e-05,4.1e-05,4.7e-05,4.4e-05,4.2e-05,0.000132,9.3e-05,6.2e-05,0.000112,9.3e-05,7.5e-05,5.8e-05,6.4e-05,5.2e-05,0.000166,5.6e-05,8.5e-05,4.8e-05,0.000432,5.3e-05,4.6e-05,4.8e-05,5.3e-05,5.7e-05,8.3e-05
358,4.3e-05,3.9e-05,5.1e-05,4e-05,4.4e-05,3.8e-05,5.2e-05,5.8e-05,5.3e-05,4.8e-05,9.9e-05,6.6e-05,6.3e-05,5.8e-05,4.9e-05,4.2e-05,5.9e-05,6.1e-05,6e-05,5.8e-05,5e-05,8.2e-05,8.8e-05,0.000102,5e-05,6.4e-05,5.6e-05,4.8e-05,5.2e-05,5e-05,6.4e-05,6.1e-05
359,3.7e-05,5.9e-05,8.2e-05,6.3e-05,6.4e-05,7.1e-05,5.3e-05,7.2e-05,4.6e-05,5.8e-05,5.4e-05,7.4e-05,6.6e-05,8e-05,4.9e-05,5.6e-05,9.4e-05,6.2e-05,9.2e-05,0.000108,6.6e-05,4.1e-05,5.9e-05,0.000181,4.4e-05,5.3e-05,5e-05,5.4e-05,4.6e-05,5.1e-05,6.9e-05,5.7e-05
