avg_latency,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
362,5.2e-05,5e-05,5.5e-05,4.7e-05,4e-05,4.3e-05,6.6e-05,6e-05,4.3e-05,4.9e-05,4.9e-05,4.2e-05,5.3e-05,4.9e-05,4.7e-05,5.2e-05,4.3e-05,5e-05,5.3e-05,4e-05,3.6e-05,3.9e-05,5.2e-05,5.6e-05,5.6e-05,7.3e-05,6e-05,5.9e-05,6.4e-05,6.9e-05,0.000121,0.000114
363,4.8e-05,6.1e-05,6.2e-05,4.8e-05,4.9e-05,6.6e-05,5.2e-05,4.5e-05,4e-05,4.3e-05,7.7e-05,0.00011,0.000114,8.9e-05,5e-05,4.7e-05,4e-05,4.3e-05,4.2e-05,4.3e-05,4.1e-05,4.5e-05,6e-05,7e-05,6.9e-05,6.7e-05,5.2e-05,6.6e-05,4.8e-05,5.5e-05,4.9e-05,5e-05
364,5.7e-05,5.7e-05,5e-05,7.7e-05,5e-05,7.1e-05,5.4e-05,5e-05,5.8e-05,7.1e-05,6.1e-05,9.2e-05,5.2e-05,6.4e-05,6e-05,6.6e-05,9.8e-05,5.9e-05,4.6e-05,4.8e-05,5.5e-05,4.5e-05,5.4e-05,6.1e-05,5e-05,6.3e-05,5.7e-05,6.3e-05,4.9e-05,5.7e-05,7.3e-05,8.1e-05
365,5.2e-05,6.2e-05,7e-05,0.0001,8.3e-05,8.6e-05,5.5e-05,6.1e-05,4.2e-05,0.000233,4e-05,5.2e-05,5.1e-05,7.1e-05,4.6e-05,5.7e-05,6.8e-05,5.2e-05,0.000105,7e-05,0.000107,0.000116,8.2e-05,0.000141,5.5e-05,3.9e-05,5.5e-05,8.4e-05,5.6e-05,4e-05,7.3e-05,6.6e-05
366,8.9e-05,9e-05,6.8e-05,6e-05,7e-05,5.8e-05,5.8e-05,7.2e-05,0.000197,7.8e-05,7e-05,4.3e-05,5.2e-05,4.9e-05,9.5e-05,6.3e-05,7.1e-05,5.2e-05,9.5e-05,6.8e-05,6.9e-05,7.7e-05,6.6e-05,6.4e-05,4.8e-05,3.8e-05,7.7e-05,6.1e-05,4.5e-05,4.5e-05,7e-05,6.2e-05
367,6.9e-05,7.6e-05,7.1e-05,5.8e-05,0.000192,4.5e-05,6.4e-05,6.2e-05,5.2e-05,8e-05,5.4e-05,4.2e-05,4.7e-05,5e-05,6e-05,6.5e-05,6.7e-05,6.5e-05,3.8e-05,4.3e-05,6.5e-05,7e-05,4.7e-05,5.8e-05,7.6e-05,6.4e-05,9.5e-05,8.3e-05,0.000109,5.2e-05,7.1e-05,8.2e-05
368,7.3e-05,5e-05,3.9e-05,4.3e-05,4.3e-05,4.2e-05,5.5e-05,9.2e-05,7.1e-05,5e-05,4.6e-05,4.3e-05,6.2e-05,4.8e-05,4.9e-05,4.8e-05,4.4e-05,5.7e-05,5.2e-05,6e-05,5.4e-05,4.9e-05,0.000123,6.5e-05,8.4e-05,7.8e-05,5.3e-05,5.5e-05,5.7e-05,6.7e-05,0.000145,8.7e-05
369,5.4e-05,5.8e-05,5e-05,4e-05,4.6e-05,3.7e-05,4.9e-05,6e-05,4.3e-05,5.3e-05,0.000117,0.000486,5.4e-05,0.000127,7.1e-05,5.6e-05,4.8e-05,5.3e-05,5.5e-05,5.5e-05,4.5e-05,5.6e-05,8.1e-05,0.000253,5.6e-05,4.3e-05,5e-05,4.2e-05,6.6e-05,6e-05,6e-05,7.3e-05
370,4.6e-05,5e-05,6.9e-05,5.7e-05,3.5e-05,5.6e-05,4.7e-05,4.8e-05,4.2e-05,4.9e-05,0.000122,5.2e-05,5.6e-05,3.7e-05,6.4e-05,6.6e-05,6.6e-05,5.3e-05,9.6e-05,6.8e-05,5.4e-05,6.3e-05,4.6e-05,5.7e-05,4.9e-05,4.3e-05,5.8e-05,7.6e-05,5.1e-05,5.3e-05,6.9e-05,0.000124
371,4.6e-05,0.000224,6.4e-05,8.5e-05,5.9e-05,6.5e-05,4.4e-05,4e-05,6.6e-05,8.5e-05,4.8e-05,3.9e-05,4.2e-05,5.3e-05,5.9e-05,5.3e-05,7e-05,4.3e-05,5.4e-05,4.6e-05,8.6e-05,6.5e-05,6.5e-05,4.9e-05,5.3e-05,5e-05,7.6e-05,7.6e-05,5.4e-05,5.2e-05,6.8e-05,7.8e-05
372,0.000254,8.2e-05,5e-05,8.8e-05,5.7e-05,8e-05,4.6e-05,6e-05,5.6e-05,7.3e-05,6.4e-05,5e-05,5.2e-05,6e-05,7.5e-05,9.1e-05,5.8e-05,8.5e-05,5.4e-05,5.3e-05,7.5e-05,8.4e-05,7.6e-05,6.4e-05,4.3e-05,6e-05,7.8e-05,5.9e-05,5.1e-05,4.7e-05,8.6e-05,5.8e-05
373,4.4e-05,4.7e-05,3.9e-05,5.2e-05,4.5e-05,6.4e-05,5.6e-05,5.9e-05,5.1e-05,4.5e-05,5.7e-05,3.8e-05,4.9e-05,6.9e-05,6.3e-05,3.4e-05,6e-05,8.2e-05,5.6e-05,4.5e-05,5.6e-05,5.3e-05,4.5e-05,5.5e-05,9.1e-05,8.3e-05,6.7e-05,3.8e-05,4.1e-05,0.000161,0.00011,6.5e-05
374,3.9e-05,4.8e-05,4.9e-05,3.3e-05,4.3e-05,3.4e-05,5.2e-05,6.1e-05,3.3e-05,4.6e-05,7.6e-05,5.2e-05,6.6e-05,6.7e-05,4.9e-05,3.9e-05,6.5e-05,9.3e-05,5e-05,6.2e-05,6.1e-05,5.9e-05,7.9e-05,8.3e-05,4.4e-05,3.7e-05,4.2e-05,4.7e-05,6.1e-05,6.2e-05,5.5e-05,0.000117
375,5e-05,4.6e-05,7.1e-05,7.3e-05,3.9e-05,4.9e-05,4.8e-05,4.7e-05,4.8e-05,4.3e-05,0.000127,7.9e-05,4.6e-05,6e-05,4.7e-05,4.5e-05,6.3e-05,5.7e-05,5.7e-05,7.2e-05,5.5e-05,5.1e-05,4e-05,6.7e-05,4.4e-05,4.3e-05,4.5e-05,4.9e-05,4.7e-05,4.3e-05,6.7e-05,6.2e-05
376,3.9e-05,4.8e-05,7.5e-05,4.5e-05,7.4e-05,6e-05,4.2e-05,4.4e-05,0.000107,5.9e-05,5.3e-05,4.6e-05,4.3e-05,6.5e-05,9.1e-05,0.00029,6.1e-05,0.000104,5.8e-05,7.1e-05,5.1e-05,5.5e-05,4.8e-05,5.1e-05,4.8e-05,5.4e-05,4.9e-05,6.3e-05,4.4e-05,7.5e-05,6.6e-05,6.7e-05
377,7e-05,8.1e-05,0.000139,5e-05,0.00011,6.7e-05,3.9e-05,4.7e-05,6.3e-05,7.5e-05,4.1e-05,3.9e-05,4.7e-05,4.1e-05,4.3e-05,4.6e-05,4.4e-05,7e-05,3.8e-05,4.8e-05,0.000162,8.5e-05,4.3e-05,5.7e-05,4.8e-05,4.4e-05,0.000119,6.5e-05,5.2e-05,4.3e-05,5.1e-05,5.7e-05
378,7.2e-05,8.9e-05,6.7e-05,7.6e-05,4.8e-05,6.4e-05,6.3e-05,7.2e-05,5.1e-05,6e-05,3.6e-05,4.9e-05,4.9e-05,4.4e-05,4.3e-05,6.9e-05,5.3e-05,4.9e-05,5.2e-05,3.9e-05,0.000143,0.000179,6.4e-05,5.3e-05,7.4e-05,0.000109,0.000246,5.1e-05,4.8e-05,3.8e-05,5.7e-05,4.5e-05
379,8.1e-05,5.6e-05,5.3e-05,5.9e-05,5e-05,5.7e-05,6.3e-05,8.8e-05,5.1e-05,5e-05,3.5e-05,4e-05,5.8e-05,5.7e-05,5.4e-05,4.4e-05,4.9e-05,5.5e-05,8.1e-05,6.5e-05,5.4e-05,4.7e-05,7.4e-05,0.000101,5.6e-05,6.7e-05,4e-05,4.4e-05,5.7e-05,4.1e-05,7.6e-05,8.3e-05
380,4.4e-05,4.1e-05,9e-05,3.3e-05,4.8e-05,4.2e-05,5.1e-05,3.9e-05,4.6e-05,5.2e-05,8.1e-05,9.5e-05,4.1e-05,5.7e-05,4.9e-05,4.2e-05,8.3e-05,7.9e-05,7.7e-05,9.2e-05,4.9e-05,4.3e-05,6.1e-05,4.8e-05,5.4e-05,4.9e-05,4.6e-05,7.2e-05,8.9e-05,8.4e-05,6.5e-05,9e-05
381,4.6e-05,5e-05,7.8e-05,0.000119,4.5e-05,4.9e-05,4.4e-05,6.3e-05,4.8e-05,3.8e-05,5.4e-05,4.5e-05,5.6e-05,0.000143,0.000481,7.7e-05,4.9e-05,5.8e-05,5.7e-05,5.6e-05,5.3e-05,5.1e-05,4.4e-05,5.4e-05,6.1e-05,7.1e-05,5.6e-05,5.2e-05,5.5e-05,4.9e-05,6.1e-05,4.8e-05
382,4.5e-05,4.4e-05,4.7e-05,8.4e-05,6.4e-05,8.3e-05,5.7e-05,4.3e-05,5.7e-05,4.9e-05,5.4e-05,5e-05,4.7e-05,6.6e-05,5.3e-05,4.6e-05,5.1e-05,4.3e-05,5.6e-05,4.7e-05,5.1e-05,4.5e-05,7e-05,0.000109,4.4e-05,4.7e-05,0.0001,0.000105,4e-05,4e-05,5e-05,4.3e-05
383,0.000133,4.8e-05,4.1e-05,3.9e-05,4.9e-05,7e-05,4.8e-05,4.8e-05,0.000159,8.2e-05,5.2e-05,5.2e-05,4e-05,4.7e-05,6.6e-05,7.8e-05,5.1e-05,5.1e-05,5.1e-05,5.6e-05,8.8e-05,0.00012,6.5e-05,5.8e-05,8e-05,8.6e-05,6.8e-05,5.1e-05,4.6e-05,3.2e-05,5e-05,3.9e-05
384,7e-05,7.6e-05,5.4e-05,4.1e-05,5.3e-05,4.7e-05,6.2e-05,8.3e-05,4.7e-05,4.5e-05,4.7e-05,6.6e-05,8.2e-05,7.9e-05,6.6e-05,4.6e-05,3.9e-05,4.1e-05,6.3e-05,5.5e-05,6.6e-05,5.9e-05,4.9e-05,4.2e-05,6.5e-05,8.6e-05,4.8e-05,6.3e-05,6.1e-05,4e-05,6.3e-05,5.3e-05
385,5.3e-05,4.4e-05,4.4e-05,4.4e-05,9.4e-05,4.6e-05,5.4e-05,6.6e-05,3.6e-05,4.8e-05,6.4e-05,6.7e-05,0.00018,9.4e-05,5.2e-05,8e-05,5.3e-05,5.2e-05,6.2e-05,8e-05,4.4e-05,5.1e-05,7e-05,4.9e-05,3.7e-05,4.2e-05,4e-05,4.8e-05,7e-05,4.3e-05,7.4e-05,8.5e-05
386,6.5e-05,6e-05,5.2e-05,7.2e-05,4.9e-05,4.6e-05,4.7e-05,0.000143,4e-05,5.5e-05,9.5e-05,8.7e-05,6.7e-05,4.8e-05,5e-05,5.2e-05,0.000118,0.000146,5.1e-05,5.6e-05,4.7e-05,4.1e-05,4.8e-05,4.7e-05,4.2e-05,3.9e-05,5.4e-05,6.5e-05,6.2e-05,6.4e-05,8.4e-05,7.4e-05
387,4e-05,5.5e-05,6.3e-05,4.5e-05,6.1e-05,5.4e-05,4.6e-05,4.9e-05,8.1e-05,8.6e-05,4.4e-05,4.9e-05,4.6e-05,5.6e-05,6.3e-05,0.000137,4.1e-05,4.6e-05,4.2e-05,3.2e-05,5.3e-05,5.5e-05,4.4e-05,4.5e-05,3.6e-05,4.4e-05,6e-05,8.1e-05,0.000514,4.4e-05,4.8e-05,4.2e-05
388,4.7e-05,5.4e-05,5e-05,5.3e-05,5.5e-05,4.4e-05,4.8e-05,4.1e-05,0.000124,6.6e-05,3.9e-05,3.5e-05,3.9e-05,4.4e-05,5.2e-05,5.1e-05,4.5e-05,7.9e-05,6.4e-05,7.3e-05,6.2e-05,6.4e-05,6.7e-05,7.3e-05,4e-05,4e-05,6.1e-05,4.2e-05,3.9e-05,4.3e-05,4.9e-05,4.2e-05
389,7e-05,6e-05,3.8e-05,5.3e-05,5e-05,6.7e-05,7.2e-05,6.3e-05,7.1e-05,6.9e-05,5.1e-05,5.5e-05,5.7e-05,6.4e-05,4.4e-05,5.1e-05,4.3e-05,3.7e-05,4.9e-05,4.5e-05,8.4e-05,7.6e-05,4e-05,3.2e-05,6.8e-05,0.000124,4.9e-05,4.5e-05,5.1e-05,3.3e-05,5.7e-05,5.4e-05
390,5.8e-05,6.4e-05,4.2e-05,4.9e-05,3.5e-05,3.6e-05,6.1e-05,0.000134,5.4e-05,5.2e-05,6.7e-05,6.4e-05,7.3e-05,0.000149,5.3e-05,5e-05,5.8e-05,5.1e-05,4.8e-05,5e-05,5.8e-05,5.9e-05,7.8e-05,6e-05,4.7e-05,5.1e-05,3.5e-05,6.8e-05,5.3e-05,4.6e-05,4.4e-05,4.3e-05
391,9.8e-05,3.4e-05,5.1e-05,4.4e-05,3e-05,0.00011,4.1e-05,5.3e-05,4.8e-05,5.6e-05,9.4e-05,0.000104,5.4e-05,0.000133,5.5e-05,5.2e-05,5.9e-05,9.9e-05,6.7e-05,7.6e-05,5.1e-05,4.6e-05,4.3e-05,5.5e-05,3.9e-05,3.2e-05,4.5e-05,5.4e-05,8.8e-05,6.5e-05,5.6e-05,5.6e-05
392,9.8e-05,5.2e-05,9.4e-05,0.000135,5.4e-05,4.9e-05,0.000126,4.8e-05,5.1e-05,5.6e-05,6.5e-05,5.5e-05,4.7e-05,4.8e-05,6.6e-05,8.3e-05,8.1e-05,7.2e-05,5e-05,6.1e-05,4.2e-05,4.1e-05,6.2e-05,4.1e-05,5.1e-05,4e-05,6.3e-05,6.3e-05,0.000119,9.2e-05,5.1e-05,6.3e-05
393,5e-05,5.5e-05,6e-05,4.7e-05,4.4e-05,5e-05,5.8e-05,5.1e-05,4.6e-05,5.6e-05,4.9e-05,3.6e-05,4.3e-05,3.7e-05,0.00018,8.6e-05,5.2e-05,4.8e-05,4.7e-05,4.6e-05,3.6e-05,4.1e-05,5.7e-05,5.7e-05,4.6e-05,4.1e-05,8.5e-05,0.000104,4.2e-05,4.6e-05,3.3e-05,4e-05
394,4.6e-05,4.5e-05,4.7e-05,4.1e-05,5.7e-05,5.9e-05,4.5e-05,3.9e-05,6.9e-05,5.6e-05,5e-05,3.9e-05,4.2e-05,3.4e-05,4.6e-05,6.6e-05,4.3e-05,4.9e-05,4e-05,4.9e-05,4.2e-05,4.9e-05,4.8e-05,4.7e-05,7.1e-05,7.7e-05,4.1e-05,4.7e-05,5.6e-05,6.1e-05,8.1e-05,4.7e-05
395,6.9e-05,6.7e-05,7.5e-05,5.7e-05,7.6e-05,5.8e-05,5.1e-05,4.3e-05,7e-05,6.4e-05,4.2e-05,6.6e-05,0.000306,9.4e-05,4.2e-05,4.6e-05,4.7e-05,4.3e-05,4.7e-05,4.2e-05,7.9e-05,9e-05,8e-05,9.6e-05,7.7e-05,0.000106,4.4e-05,7.7e-05,4.3e-05,5.9e-05,5.4e-05,4e-05
396,0.000154,6.3e-05,5.5e-05,5.2e-05,4.7e-05,4.7e-05,4.5e-05,4.4e-05,5.2e-05,5.2e-05,8.3e-05,9.8e-05,0.000113,9e-05,6e-05,5.6e-05,7.1e-05,6.4e-05,5.9e-05,4.3e-05,5.6e-05,4.1e-05,4.2e-05,0.000205,4.4e-05,6.1e-05,4.3e-05,4.8e-05,4.1e-05,4.4e-05,4.7e-05,4e-05
397,5.1e-05,5.2e-05,0.000159,0.000108,8e-05,4.9e-05,0.000407,0.000254,6.6e-05,5.5e-05,5.3e-05,8.8e-05,4.8e-05,5.4e-05,4.2e-05,4.3e-05,7.4e-05,9e-05,6.2e-05,9.5e-05,5e-05,5.7e-05,4.7e-05,4.1e-05,5e-05,4.9e-05,5.2e-05,5.5e-05,7.5e-05,6.1e-05,6.8e-05,0.000105
398,4.5e-05,4.4e-05,6.5e-05,9.9e-05,4.3e-05,5.9e-05,4.8e-05,6.5e-05,4.5e-05,4.2e-05,4.4e-05,4e-05,0.000136,4.6e-05,8.4e-05,8.1e-05,5.6e-05,4.5e-05,4.2e-05,5.5e-05,5.1e-05,4.6e-05,6e-05,9.4e-05,5.3e-05,5.7e-05,0.000125,7.5e-05,9.4e-05,0.001484,0.000102,0.000103
399,4.9e-05,4.2e-05,5.4e-05,4.7e-05,4.2e-05,7.5e-05,6.8e-05,5.7e-05,4.9e-05,4.4e-05,4.9e-05,6.3e-05,5.5e-05,5.2e-05,4.8e-05,5e-05,5.7e-05,4.3e-05,4.7e-05,5.4e-05,4.6e-05,5.4e-05,5.5e-05,5.4e-05,8e-05,5.6e-05,6.1e-05,0.000105,5.8e-05,5.7e-05,4.9e-05,6.4e-05
400,4.4e-05,4.4e-05,4.9e-05,4.3e-05,7.6e-05,9.6e-05,6.8e-05,4.6e-05,5.1e-05,8.5e-05,4.4e-05,3.4e-05,3e-05,4e-05,4e-05,6e-05,4.9e-05,0.000266,4e-05,4.4e-05,7.4e-05,0.000104,7.5e-05,5.8e-05,6.3e-05,8.9e-05,0.000278,5e-05,3.6e-05,3.2e-05,3.6e-05,3.8e-05
401,5.1e-05,7e-05,4.2e-05,3.4e-05,0.000115,4.1e-05,6.2e-05,6.6e-05,4.8e-05,3.7e-05,3.5e-05,3.9e-05,9e-05,6.2e-05,3.5e-05,3.5e-05,0.000121,4.5e-05,5.2e-05,5.1e-05,4.5e-05,0.000224,7.4e-05,7e-05,4.5e-05,6.4e-05,4.8e-05,7.9e-05,4.4e-05,3.9e-05,4.3e-05,5e-05
402,6.9e-05,7.3e-05,0.000126,6e-05,5.3e-05,5.6e-05,3.5e-05,4.6e-05,6e-05,3.9e-05,9.7e-05,5.7e-05,6.4e-05,7.9e-05,5.1e-05,5.5e-05,5.4e-05,9.1e-05,8.4e-05,6.7e-05,3.9e-05,4.7e-05,5.3e-05,2.9e-05,3.7e-05,3.8e-05,4e-05,3.2e-05,4.8e-05,3.9e-05,4.2e-05,3.2e-05
403,0.000194,4.5e-05,9.6e-05,7.8e-05,4.7e-05,4.8e-05,6.3e-05,8.8e-05,0.000101,6.2e-05,7.7e-05,8.8e-05,4.4e-05,7.7e-05,5.7e-05,0.000138,5.2e-05,7e-05,7.4e-05,6.1e-05,5.8e-05,4.2e-05,5.5e-05,5.1e-05,3.7e-05,5.6e-05,4.2e-05,3.9e-05,6.7e-05,7e-05,5.9e-05,8.9e-05
404,5.1e-05,4.6e-05,4.7e-05,5e-05,4.8e-05,4.3e-05,5.5e-05,6.8e-05,4.4e-05,5e-05,6.2e-05,4.4e-05,5.5e-05,4.2e-05,5.1e-05,7.1e-05,5.7e-05,3.9e-05,4.3e-05,5.5e-05,4.3e-05,4.1e-05,5.9e-05,5.8e-05,5.9e-05,4.9e-05,0.000119,0.000143,6.4e-05,0.000124,0.000104,5.9e-05
405,4.3e-05,3.8e-05,4.9e-05,5.4e-05,5.2e-05,6.1e-05,4.3e-05,5.1e-05,3.6e-05,4.7e-05,3.9e-05,4.2e-05,4.6e-05,3.8e-05,4.4e-05,3.9e-05,5e-05,4.6e-05,8.1e-05,4.8e-05,4.1e-05,4.6e-05,5.3e-05,4e-05,6.9e-05,5.6e-05,8.8e-05,8e-05,3.8e-05,5.4e-05,7.7e-05,3.9e-05
406,4.3e-05,4.1e-05,4.5e-05,5.1e-05,0.000105,7e-05,9.2e-05,8.9e-05,9e-05,0.000174,5.1e-05,0.000229,5e-05,4.7e-05,4.8e-05,5.8e-05,3.2e-05,3.7e-05,5.1e-05,4.3e-05,7.1e-05,7.2e-05,0.000165,7.3e-05,7.3e-05,9.3e-05,4.1e-05,5.7e-05,5.7e-05,5e-05,5.1e-05,4.5e-05
407,0.00028,8.2e-05,3.9e-05,6.3e-05,5.4e-05,3.4e-05,5e-05,5.2e-05,4.1e-05,4.6e-05,5e-05,5.1e-05,6.5e-05,7.9e-05,3.9e-05,5e-05,4.7e-05,5.5e-05,8.6e-05,0.000319,0.000155,5.4e-05,5.9e-05,0.000401,4.3e-05,6.7e-05,4.1e-05,4.5e-05,4.7e-05,3.5e-05,4.4e-05,4e-05
408,0.000115,8.9e-05,9.4e-05,9.8e-05,4.8e-05,5.9e-05,5.8e-05,6.4e-05,4.8e-05,4.3e-05,8e-05,9.4e-05,0.000267,0.000304,7e-05,6.8e-05,4.7e-05,5.4e-05,7e-05,6.2e-05,6e-05,6.1e-05,4.2e-05,4.8e-05,5.1e-05,5.6e-05,4.3e-05,4.9e-05,5.4e-05,4e-05,5.2e-05,5.2e-05
409,4.3e-05,5.4e-05,6.2e-05,5.4e-05,6.8e-05,4.4e-05,4.7e-05,4.4e-05,4e-05,6e-05,7.5e-05,5.8e-05,4.1e-05,4.4e-05,0.000147,6.5e-05,5.4e-05,4.5e-05,6.1e-05,4.7e-05,4.3e-05,4.5e-05,5.8e-05,6.5e-05,5.6e-05,6.8e-05,4.7e-05,5.2e-05,8.6e-05,9.7e-05,7.8e-05,6.7e-05
410,4.4e-05,3.8e-05,3.9e-05,4.6e-05,3.7e-05,4.7e-05,5.3e-05,0.000107,5.8e-05,5.3e-05,5.9e-05,4.9e-05,5.2e-05,5.8e-05,5.4e-05,5.2e-05,5.6e-05,4.7e-05,2.9e-05,4.7e-05,4.1e-05,4.4e-05,6e-05,5.4e-05,5e-05,4.2e-05,7e-05,7.5e-05,7.1e-05,8e-05,8.6e-05,5.1e-05
411,4.1e-05,4.3e-05,4.1e-05,3.8e-05,7.4e-05,5.7e-05,4.2e-05,4.1e-05,5e-05,4.1e-05,5.5e-05,6.9e-05,5.7e-05,4e-05,6e-05,3.9e-05,3.7e-05,4.8e-05,5.2e-05,4.3e-05,5.9e-05,0.000141,9.1e-05,4.5e-05,9.8e-05,0.000103,6.2e-05,4.2e-05,3.7e-05,3.5e-05,3.7e-05,4.9e-05
412,4.1e-05,4.3e-05,5.5e-05,4.8e-05,6.7e-05,5.8e-05,5.6e-05,5.7e-05,4.9e-05,7.9e-05,5.1e-05,6.1e-05,0.00016,8.1e-05,0.000136,4.6e-05,6.3e-05,5.3e-05,3.7e-05,0.000387,5e-05,4e-05,6.8e-05,5.5e-05,6.5e-05,6.6e-05,4e-05,4.6e-05,3.9e-05,3.9e-05,4.7e-05,4.7e-05
413,7.5e-05,8.4e-05,0.000415,7.7e-05,6.3e-05,9.1e-05,5e-05,6.1e-05,4e-05,4.4e-05,5e-05,4.3e-05,5.4e-05,7.4e-05,4.7e-05,4e-05,5.3e-05,4.8e-05,5.7e-05,8.3e-05,5.8e-05,4.6e-05,4.5e-05,4.6e-05,4.3e-05,3.7e-05,3.7e-05,4.5e-05,3.8e-05,4.1e-05,4.4e-05,4.1e-05
414,4.9e-05,5.4e-05,7e-05,6.5e-05,3.7e-05,4.8e-05,4.6e-05,4.3e-05,4.9e-05,4.7e-05,0.000104,0.000422,4.3e-05,7.6e-05,9.7e-05,0.000168,4.7e-05,5.6e-05,5.5e-05,4.9e-05,4.1e-05,4.8e-05,3.9e-05,4.9e-05,5.1e-05,3.6e-05,5.7e-05,5.3e-05,4.2e-05,5e-05,4.6e-05,6.4e-05
415,3.9e-05,3.5e-05,4.3e-05,5.4e-05,5e-05,3.7e-05,5.3e-05,5e-05,4.8e-05,5e-05,6.8e-05,5.5e-05,4.7e-05,4.8e-05,5.9e-05,6.6e-05,4.7e-05,4e-05,4e-05,4e-05,4.1e-05,4.3e-05,5.3e-05,0.000111,3.8e-05,4e-05,4.3e-05,4.9e-05,6.4e-05,8.4e-05,0.000434,6.8e-05
416,4.3e-05,3.9e-05,5.6e-05,4.1e-05,3.9e-05,4.4e-05,4.8e-05,4.8e-05,4.1e-05,5.2e-05,5.3e-05,4.7e-05,4.7e-05,3.7e-05,5e-05,4.2e-05,3.9e-05,4.8e-05,3.4e-05,4.2e-05,0.000106,7.6e-05,4.6e-05,4e-05,6e-05,5e-05,7.4e-05,9.1e-05,6.2e-05,6.5e-05,6.4e-05,5.4e-05
417,5.8e-05,4.9e-05,5e-05,3.6e-05,3.8e-05,4.4e-05,6.4e-05,4.8e-05,5.5e-05,4.3e-05,5e-05,4.3e-05,5.2e-05,5e-05,3.8e-05,4.1e-05,5.9e-05,4.9e-05,5.1e-05,5e-05,9.9e-05,6.4e-05,0.00011,7.4e-05,4.7e-05,6.7e-05,6.1e-05,4.9e-05,5.6e-05,5.6e-05,4.5e-05,4.4e-05
418,5.4e-05,4.8e-05,3.9e-05,5e-05,7.6e-05,9.3e-05,4.8e-05,5e-05,0.000123,9.2e-05,5.8e-05,6.8e-05,6.2e-05,8.7e-05,6.5e-05,4.4e-05,0.000179,6.1e-05,0.000138,0.000108,4.6e-05,4.2e-05,4.3e-05,4.6e-05,4.4e-05,5e-05,5.2e-05,4.7e-05,4.7e-05,4.1e-05,4e-05,5e-05
419,6.1e-05,6.9e-05,8.7e-05,8.3e-05,5.7e-05,5.2e-05,5.6e-05,5e-05,4.5e-05,6.4e-05,5e-05,4.1e-05,4.4e-05,4.9e-05,5.2e-05,7.4e-05,6.5e-05,5.7e-05,5e-05,5.9e-05,9e-05,4.8e-05,6.5e-05,5e-05,6e-05,4.1e-05,4e-05,4.9e-05,4.6e-05,4.5e-05,5.5e-05,4e-05
420,6.3e-05,8.6e-05,5.9e-05,6.6e-05,4.5e-05,5e-05,6.2e-05,6.5e-05,0.000107,4.8e-05,0.000106,8.6e-05,4.9e-05,7.2e-05,7.6e-05,7.4e-05,5.1e-05,4.2e-05,7.6e-05,3.4e-05,6.3e-05,5.2e-05,7.4e-05,5.6e-05,3.9e-05,4.6e-05,3.1e-05,3.2e-05,3.8e-05,3.7e-05,3.6e-05,3.5e-05
421,6.2e-05,5.3e-05,3.9e-05,8.2e-05,4.4e-05,0.000111,4e-05,5.6e-05,4.2e-05,5.5e-05,4.3e-05,4.5e-05,5e-05,5e-05,4.5e-05,0.000102,5.1e-05,4.3e-05,4.5e-05,6.6e-05,5.8e-05,7.6e-05,9.9e-05,5.2e-05,0.000141,3.6e-05,4.9e-05,5.3e-05,0.000111,6.2e-05,9.1e-05,0.00013
422,3.2e-05,4.3e-05,0.000303,3.7e-05,3.8e-05,3.3e-05,5.7e-05,5.7e-05,3.9e-05,3.7e-05,4e-05,3.6e-05,4.3e-05,4e-05,3.3e-05,4.6e-05,4.2e-05,5e-05,5.2e-05,5.3e-05,6.7e-05,7e-05,4.8e-05,6e-05,6.7e-05,0.000102,7.2e-05,7e-05,8.3e-05,6.2e-05,6.3e-05,5.7e-05
423,3.6e-05,4.7e-05,4e-05,4.2e-05,4.3e-05,4.4e-05,4.5e-05,4.5e-05,3.9e-05,4.9e-05,8.3e-05,6e-05,9.2e-05,8.8e-05,5.1e-05,5.2e-05,8.1e-05,6.1e-05,5.1e-05,5e-05,4.1e-05,6.1e-05,5.7e-05,7.4e-05,7.1e-05,6.7e-05,7.8e-05,6.4e-05,4.4e-05,4.2e-05,6.1e-05,4.7e-05
