stat_bytes_avail,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
329,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447897399296,461998809088,477084622848,459946582016,476613513216,463651921920,458931781632,467776991232,458536939520,461431574528,458439716864,474825084928,460323909632,470835474432,454560047104,464937435136,466693132288,453144240128,456067104768
330,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447897399296,461998809088,477084622848,459946520576,476613513216,463651880960,458931781632,467776991232,458536939520,461431574528,458439716864,474825084928,460323909632,470835474432,454560047104,464937373696,466693070848,453144240128,456067104768
331,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447716118528,461998870528,477084622848,459946520576,476613513216,463651880960,458931781632,467776991232,458536939520,461431574528,458439716864,474825023488,460323909632,470835474432,454559985664,464937373696,466693070848,453144240128,456067104768
332,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447716118528,461998870528,477084622848,459946520576,476613513216,463651880960,458931781632,467776991232,458536939520,461431574528,458439716864,474825023488,460323848192,470835474432,454559985664,464937373696,466693070848,453144240128,456067104768
333,476396965888,459025731584,458740228096,472503353344,479506464768,459857846272,468752531456,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447716118528,461998870528,477084622848,459946582016,476613513216,463651880960,458931720192,467776991232,458536939520,461431574528,458439716864,474825084928,460323848192,470835474432,454559985664,464937373696,466693070848,453144240128,456067043328
334,476396965888,459025731584,458740228096,472503353344,479506464768,459857846272,468752470016,454130569216,467210985472,461883846656,465536892928,467032686592,467929554944,447716118528,461998870528,477084622848,459946582016,476613513216,463651921920,458931720192,467776991232,458536939520,461431574528,458439716864,474825084928,460323848192,470835474432,454560047104,464937373696,466693070848,453144240128,456067043328
335,476396965888,459025731584,458740228096,472503353344,479506464768,459857846272,468752470016,453949288448,467210985472,461883846656,465536892928,467032686592,467929554944,447716118528,461998870528,477084622848,459946582016,476613513216,463651921920,458931781632,467776991232,458536939520,461431574528,458439716864,474825084928,460323848192,470835474432,454560047104,464937435136,466693070848,453144240128,456067104768
336,476396965888,459025731584,458740228096,472503353344,479506464768,459857846272,468752470016,453949288448,467210985472,461883846656,465536892928,467032686592,467929554944,448041701376,461998870528,477084622848,459946582016,476613513216,463651921920,458931781632,467776991232,458536939520,461431574528,458439716864,474825084928,460323848192,470835474432,454560047104,464937435136,466693193728,453144240128,456067104768
337,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,453949288448,467210985472,461883846656,465536892928,467032686592,467929554944,448041701376,461998870528,477084622848,459946582016,476613513216,463651921920,458931781632,467776991232,458536939520,461431574528,458439655424,474825084928,460323848192,470835474432,454560047104,464937435136,466693193728,453144240128,456067104768
338,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,453949288448,467210985472,461883846656,465536892928,467032686592,467929554944,448041701376,461998870528,477084622848,459946582016,476613513216,463651921920,458931781632,467776929792,458536939520,461431574528,458439716864,474825084928,460323909632,470835474432,454560047104,464937435136,466693193728,452862447616,456067104768
339,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,453949288448,467210985472,461883846656,465355612160,467032686592,467929554944,447967162368,461783904256,477084622848,459946582016,476613513216,463651921920,458931781632,467776929792,458536939520,461431574528,458439716864,474825084928,460323909632,470835474432,454560047104,464937435136,466693193728,452862447616,456067104768
340,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,453949288448,467210985472,461883846656,465355612160,467032686592,467929554944,447967162368,461783904256,477084622848,459946582016,476613513216,463651921920,458750500864,467776929792,458536939520,461431574528,458439716864,474825084928,460323909632,470835474432,454751571968,464937373696,466693193728,452862447616,455784894464
341,476396965888,459025731584,458740228096,472503353344,479506464768,459857907712,468752531456,454232084480,466996019200,461883846656,465355612160,467032686592,467929554944,447967162368,461783904256,477084622848,459946582016,476613513216,463651921920,458649444352,467776929792,458321973248,461431574528,458439716864,474825084928,460323909632,470835474432,454742929408,464937373696,466693193728,452862447616,455784894464
342,476396965888,459025731584,458820513792,472503353344,479506464768,460064436224,468537565184,454232084480,466996019200,461883846656,465355612160,467032686592,467929554944,447967162368,461783904256,477084622848,459796885504,476613513216,463651921920,458649444352,467776991232,458321973248,461431574528,458620325888,474825023488,460323909632,470835474432,454742929408,464722468864,466693193728,453269401600,455784894464
343,476396965888,459174600704,458820513792,472503353344,479506464768,460064436224,468537565184,454232084480,466996019200,461883846656,465355612160,467032686592,467929554944,447877226496,461783904256,477084622848,459664506880,476613513216,463651921920,458649444352,467776991232,458321973248,461431574528,458596851712,474825023488,460323909632,470835474432,454742929408,464722468864,466693193728,453245927424,456204910592
344,476396904448,459174600704,458820513792,472503353344,479506464768,460064436224,468537565184,454232084480,466996019200,461883846656,465743630336,467032686592,467714465792,447838814208,462104690688,477084622848,459664506880,476613513216,463651921920,458649444352,467776991232,458321973248,461431574528,458596851712,474825084928,460041703424,470835474432,454742929408,465144188928,466693193728,453245927424,456204910592
345,476396965888,459174600704,458820513792,472503353344,479506464768,460064436224,468959211520,454232084480,467417518080,461883846656,465743630336,467032686592,467714465792,447838814208,462104690688,477084622848,459664506880,476613513216,463651921920,458649444352,467612553216,458321973248,461216546816,458596851712,474825084928,460041703424,470835474432,454621265920,465144188928,466693193728,453213855744,456204910592
346,476396965888,459174600704,458846203904,472503353344,479506464768,460064436224,468959211520,454116716544,467417518080,462090403840,465743630336,467032686592,467714465792,447838814208,462104690688,477084622848,459664506880,476613513216,463651921920,459138404352,467612553216,458743484416,461216546816,458596851712,474825084928,460041703424,470835474432,454621265920,465144188928,466693193728,453213855744,456204910592
347,476396965888,459174600704,458820464640,472503353344,479506464768,460064374784,468959211520,454116716544,467417518080,462090403840,465743630336,467239301120,467714465792,447838814208,462104690688,477084622848,460063055872,476613513216,463436955648,459138404352,467612553216,458743484416,461216546816,458507091968,474825084928,460530556928,470835474432,454621265920,465144188928,466693193728,453213855744,456121683968
348,476181938176,459174600704,458820464640,472710139904,479506464768,460064374784,468959211520,454116716544,467417518080,462090403840,465743630336,467239301120,468136173568,447749181440,462104690688,477084622848,460063055872,476613513216,463436955648,459138404352,467612553216,458743484416,461638123520,458507091968,474825084928,460530556928,470835474432,454621265920,465144188928,466693193728,453128359936,456121683968
349,476181938176,459044118528,458820464640,472710139904,479506464768,460064374784,468959211520,454116716544,467417518080,462090403840,465743630336,467239301120,468136173568,447749181440,461995724800,477084622848,460063055872,476613513216,463436955648,459138404352,467612553216,458743484416,461638123520,458507091968,474825084928,460530556928,470835474432,454540214272,465144188928,466899800064,453109215232,456121683968
350,476181938176,459014045696,458741678080,472710139904,479506464768,460064374784,468959211520,454116716544,467417518080,462090403840,465743630336,467239301120,468136173568,447717040128,461995724800,477084622848,460063055872,476613513216,463436955648,459138404352,467983724544,458743484416,461638123520,458507091968,474825084928,460530556928,470620446720,454540214272,465144127488,466899800064,453109215232,456059666432
351,476181938176,459014045696,458730831872,472710139904,479506464768,460064436224,468959211520,454018420736,467417620480,462090403840,465743630336,467239301120,468136173568,447717040128,461995724800,477084622848,460063055872,476613513216,463436955648,459138404352,467983724544,458743484416,461638123520,458507091968,474825084928,460530556928,470553137152,454540214272,465144127488,466899800064,453083607040,456059666432
352,476181938176,459014045696,458730831872,472710139904,479506464768,460064436224,468959211520,454018420736,467417620480,462090403840,465743630336,467239301120,468136173568,447717040128,461995724800,477084622848,459958419456,476613513216,463779401728,459138404352,467983724544,458743422976,461638123520,458507091968,474825084928,460530556928,470553137152,454540214272,465144127488,466899800064,453083607040,456059666432
353,476603760640,459014045696,458730831872,472710139904,479506464768,460064436224,468959211520,454018420736,467417620480,462090403840,465743630336,467239301120,468136173568,447717040128,461995724800,477084622848,459958419456,476613513216,463779401728,459138404352,467983724544,458743484416,461638123520,458381053952,474825084928,460530556928,471042293760,454448320512,465144188928,466899800064,453034524672,456059666432
354,476603760640,459014045696,458730831872,472710139904,479506464768,460064436224,468959211520,454018420736,467417620480,462090403840,465743630336,467239301120,468136173568,447717040128,461886828544,477084622848,459958419456,476613513216,463779401728,459138404352,467983724544,458743484416,461638123520,458381053952,474643820544,460530556928,471042293760,454448320512,465144188928,466899800064,453034524672,456059666432
