stat_bytes_used,ceph01_ceph-osd.0.asok.txt,ceph01_ceph-osd.1.asok.txt,ceph01_ceph-osd.2.asok.txt,ceph01_ceph-osd.3.asok.txt,ceph01_ceph-osd.4.asok.txt,ceph01_ceph-osd.5.asok.txt,ceph01_ceph-osd.6.asok.txt,ceph01_ceph-osd.7.asok.txt,ceph02_ceph-osd.10.asok.txt,ceph02_ceph-osd.11.asok.txt,ceph02_ceph-osd.12.asok.txt,ceph02_ceph-osd.13.asok.txt,ceph02_ceph-osd.14.asok.txt,ceph02_ceph-osd.15.asok.txt,ceph02_ceph-osd.8.asok.txt,ceph02_ceph-osd.9.asok.txt,ceph03_ceph-osd.16.asok.txt,ceph03_ceph-osd.17.asok.txt,ceph03_ceph-osd.18.asok.txt,ceph03_ceph-osd.19.asok.txt,ceph03_ceph-osd.20.asok.txt,ceph03_ceph-osd.21.asok.txt,ceph03_ceph-osd.22.asok.txt,ceph03_ceph-osd.23.asok.txt,ceph04_ceph-osd.24.asok.txt,ceph04_ceph-osd.25.asok.txt,ceph04_ceph-osd.26.asok.txt,ceph04_ceph-osd.27.asok.txt,ceph04_ceph-osd.28.asok.txt,ceph04_ceph-osd.29.asok.txt,ceph04_ceph-osd.30.asok.txt,ceph04_ceph-osd.31.asok.txt
193,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207600640,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173182464
194,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173182464
195,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703286272,487808651264,490800631808,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
196,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800631808,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
197,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800631808,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
198,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588344832,490308505600,481463234560,490703286272,487808651264,490800631808,474415140864,488916316160,478404751360,494680178688,484302790656,482547093504,496095985664,493173121024
199,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588344832,490308505600,481463234560,490703286272,487808651264,490800631808,474415140864,488916316160,478404751360,494680178688,484302790656,482547093504,496095985664,493173121024
200,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916377600,478404751360,494680178688,484302790656,482547093504,496095985664,493173121024
201,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916377600,478404751360,494680178688,484302790656,482547093504,496095985664,493173182464
202,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029301760,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916377600,478404751360,494680178688,484302790656,482547093504,496095985664,493173182464
203,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029301760,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916377600,478404874240,494680178688,484302790656,482547032064,496095985664,493173182464
204,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029301760,487356379136,483703394304,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
205,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356440576,483703394304,482207539200,481310670848,501342887936,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
206,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356440576,483703394304,482207539200,481310670848,501342887936,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
207,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342887936,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
208,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342887936,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
209,472843259904,490214494208,490500120576,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342887936,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
210,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
211,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703347712,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
212,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
213,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588365312,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
214,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703332864,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588365312,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
215,472843321344,490214494208,490499997696,476736872448,469733761024,489382318080,480487694336,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
216,472843321344,490214555648,490499997696,476736872448,469733761024,489382318080,480487755776,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308505600,481463234560,490703286272,487808651264,490800508928,474415140864,488916316160,478404751360,494680178688,484302790656,482547032064,496095985664,493173121024
217,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487755776,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703286272,487808712704,490800508928,474415140864,488916316160,478404812800,494680178688,484302790656,482547032064,496095985664,493173121024
218,472843259904,490214494208,490499997696,476736872448,469733761024,489382318080,480487755776,495109656576,482029240320,487356379136,483703394304,482207539200,481310670848,501342826496,487241355264,472155602944,489293643776,472626712576,485588303872,490308444160,481463234560,490703286272,487808712704,490800508928,474415140864,488916316160,478404812800,494680178688,484302790656,482547032064,496095985664,493173182464
